initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.0,0.01,7727828000.0,26058,3.74953995,3.73856734,0.40840979
1.0,0.01,7727828000.0,26047,3.74657251,3.73857415,0.39653737
1.0,0.01,7727828000.0,26144,3.78525479,3.73839229,0.55141146
1.0,0.01,7727828000.0,26088,3.75931434,3.73854561,0.4475172
1.0,0.01,7727828000.0,26090,3.75987008,3.73852802,0.44975719
1.0,0.01,7727828000.0,26119,3.77157736,3.73847197,0.49663155
1.0,0.01,7727828000.0,26120,3.77197701,3.7384681,0.49823369
1.0,0.01,7727828000.0,26121,3.77251604,3.73847425,0.50038326
1.0,0.01,7727828000.0,26122,3.77310494,3.73845255,0.50276008
1.0,0.01,7727828000.0,26123,3.7738884,3.73847079,0.5058751
1.0,0.01,7727828000.0,26124,3.77431686,3.73844217,0.50761722
1.0,0.01,7727828000.0,26125,3.77475499,3.73845169,0.50935986
1.0,0.01,7727828000.0,26126,3.77534138,3.73846058,0.51169616
1.0,0.01,7727828000.0,26127,3.77566623,3.73844608,0.51300981
1.0,0.01,7727828000.0,26128,3.77599132,3.73843059,0.5143254
1.0,0.01,7727828000.0,26129,3.77637314,3.73843388,0.5158491
1.0,0.01,7727828000.0,26118,3.77115561,3.73846105,0.4949558
1.0,0.01,7727828000.0,26130,3.776917,3.73844767,0.51801041
1.0,0.01,7727828000.0,26132,3.77822999,3.73844167,0.52326743
1.0,0.01,7727828000.0,26133,3.77910429,3.73842932,0.52677635
1.0,0.01,7727828000.0,26134,3.77962716,3.73844618,0.52885061
1.0,0.01,7727828000.0,26135,3.78016241,3.73841211,0.53102533
1.0,0.01,7727828000.0,26136,3.78079571,3.73843127,0.53353894
1.0,0.01,7727828000.0,26137,3.78119351,3.73841597,0.53514519
1.0,0.01,7727828000.0,26138,3.78157503,3.73840536,0.5366816
1.0,0.01,7727828000.0,26139,3.78203625,3.73841286,0.5385187
1.0,0.01,7727828000.0,26140,3.78267411,3.73842621,0.54105641
1.0,0.01,7727828000.0,26141,3.7833514,3.73840529,0.54378604
1.0,0.01,7727828000.0,26142,3.78424345,3.73841226,0.54734673
1.0,0.01,7727828000.0,26131,3.77749703,3.73843296,0.52034481
1.0,0.01,7727828000.0,26089,3.75960645,3.73850622,0.44872475
1.0,0.01,7727828000.0,26116,3.76988054,3.73849199,0.48982562
1.0,0.01,7727828000.0,26114,3.76905332,3.73848838,0.48652109
1.0,0.01,7727828000.0,26091,3.76018434,3.73851746,0.45102446
1.0,0.01,7727828000.0,26092,3.76055991,3.73851131,0.45253248
1.0,0.01,7727828000.0,26093,3.76104756,3.73853084,0.45446304
1.0,0.01,7727828000.0,26094,3.76132267,3.73851847,0.45557557
1.0,0.01,7727828000.0,26095,3.76166419,3.73852949,0.45693034
1.0,0.01,7727828000.0,26096,3.76201303,3.73853008,0.45832476
1.0,0.01,7727828000.0,26097,3.76241664,3.73851568,0.45995317
1.0,0.01,7727828000.0,26254,4.12446667,3.73683772,1.90977402
1.0,0.01,7727828000.0,26098,3.76295024,3.73853376,0.46206895
1.0,0.01,7727828000.0,26099,3.76324783,3.73849953,0.46329326
1.0,0.01,7727828000.0,26100,3.76358917,3.73848673,0.46467114
1.0,0.01,7727828000.0,26115,3.76942764,3.73847652,0.48802989
1.0,0.01,7727828000.0,26101,3.76395361,3.73851135,0.46610389
1.0,0.01,7727828000.0,26103,3.76495396,3.73850101,0.47011468
1.0,0.01,7727828000.0,26104,3.76527274,3.73848877,0.47140175
1.0,0.01,7727828000.0,26105,3.76559915,3.73849995,0.4726959
1.0,0.01,7727828000.0,26106,3.76602989,3.73850616,0.47441226
1.0,0.01,7727828000.0,26107,3.76651567,3.73850667,0.47635442
1.0,0.01,7727828000.0,26108,3.76679972,3.73849847,0.47749854
1.0,0.01,7727828000.0,26109,3.76708918,3.73849068,0.47866393
1.0,0.01,7727828000.0,26110,3.76744927,3.73847522,0.48011945
1.0,0.01,7727828000.0,26111,3.76787802,3.73848386,0.4818254
1.0,0.01,7727828000.0,26112,3.76841961,3.7384891,0.48398609
1.0,0.01,7727828000.0,26113,3.76872963,3.73848913,0.48522583
1.0,0.01,7727828000.0,26102,3.76439735,3.73851183,0.46787796
1.0,0.01,7727828000.0,25809,3.70745368,3.73870067,0.24003742
1.0,0.01,7727828000.0,25807,3.70719394,3.73869174,0.2390084
1.0,0.01,7727828000.0,25808,3.70731553,3.73871211,0.23947393
1.0,0.01,7727828000.0,25727,3.6994576,3.73870655,0.20808545
1.0,0.01,7727828000.0,25728,3.69958154,3.73871692,0.2085702
1.0,0.01,7727828000.0,25729,3.69965116,3.73871071,0.20885451
1.0,0.01,7727828000.0,25730,3.69972232,3.73871509,0.20913438
1.0,0.01,7727828000.0,25731,3.69982569,3.73871646,0.20954603
1.0,0.01,7727828000.0,25732,3.69992735,3.73872496,0.2099436
1.0,0.01,7727828000.0,25733,3.70005129,3.73871955,0.21044413
1.0,0.01,7727828000.0,25734,3.70012328,3.73869903,0.21075221
1.0,0.01,7727828000.0,25735,3.70019653,3.7387121,0.21103172
1.0,0.01,7727828000.0,25736,3.70028929,3.7387216,0.21139281
1.0,0.01,7727828000.0,25737,3.70039394,3.73870848,0.21182393
1.0,0.01,7727828000.0,25726,3.69936014,3.73870608,0.20769664
1.0,0.01,7727828000.0,25738,3.70053458,3.73872194,0.21237234
1.0,0.01,7727828000.0,25740,3.7006924,3.73871148,0.21301325
1.0,0.01,7727828000.0,25741,3.70078478,3.738716,0.21337776
1.0,0.01,7727828000.0,25742,3.70090854,3.73871771,0.21387051
1.0,0.01,7727828000.0,25743,3.7009719,3.738694,0.21414729
1.0,0.01,7727828000.0,25744,3.70104033,3.73871501,0.21439963
1.0,0.01,7727828000.0,25745,3.70112076,3.73870287,0.21473309
1.0,0.01,7727828000.0,25746,3.70121826,3.73871604,0.21510938
1.0,0.01,7727828000.0,25747,3.70133537,3.73869896,0.21559431
1.0,0.01,7727828000.0,25748,3.70140979,3.73871912,0.21587146
1.0,0.01,7727828000.0,25749,3.70148148,3.73870426,0.21617269
1.0,0.01,7727828000.0,25750,3.70158567,3.73872285,0.21657045
1.0,0.01,7727828000.0,25739,3.70061014,3.73868012,0.21271599
1.0,0.01,7727828000.0,25725,3.69927962,3.73871668,0.2073644
1.0,0.01,7727828000.0,25723,3.69914677,3.7387297,0.20682072
1.0,0.01,7727828000.0,25699,3.69703105,3.73870054,0.19839877
1.0,0.01,7727828000.0,25700,3.69716177,3.7387313,0.19889012
1.0,0.01,7727828000.0,25701,3.69725453,3.7386994,0.19929259
1.0,0.01,7727828000.0,25702,3.69732914,3.73871251,0.19957748
1.0,0.01,7727828000.0,25703,3.697424,3.73872534,0.19994354
1.0,0.01,7727828000.0,25704,3.69753869,3.73871941,0.20040759
1.0,0.01,7727828000.0,25705,3.69760625,3.73871061,0.20068625
1.0,0.01,7727828000.0,25706,3.69767178,3.73870062,0.20095796
1.0,0.01,7727828000.0,25707,3.69775464,3.7387163,0.20127325
1.0,0.01,7727828000.0,25708,3.69785238,3.73871738,0.20166257
1.0,0.01,7727828000.0,25709,3.69791145,3.73870263,0.20191325
1.0,0.01,7727828000.0,25724,3.69921224,3.73870935,0.20710257
1.0,0.01,7727828000.0,25710,3.69796976,3.73871682,0.202132
1.0,0.01,7727828000.0,25712,3.69814541,3.73873702,0.20281347
1.0,0.01,7727828000.0,25713,3.69824781,3.73870352,0.203256
1.0,0.01,7727828000.0,25714,3.69830745,3.73869788,0.20349986
1.0,0.01,7727828000.0,25715,3.69836845,3.73869364,0.20374776
1.0,0.01,7727828000.0,25716,3.69844261,3.73870929,0.20402832
1.0,0.01,7727828000.0,25717,3.69853161,3.73871821,0.20437492
1.0,0.01,7727828000.0,25718,3.69864444,3.73871301,0.20483084
1.0,0.01,7727828000.0,25719,3.69877702,3.73871523,0.20535818
1.0,0.01,7727828000.0,25720,3.69886341,3.73868964,0.20572893
1.0,0.01,7727828000.0,25721,3.6989406,3.73870326,0.20602363
1.0,0.01,7727828000.0,25722,3.69903233,3.73871928,0.20637401
1.0,0.01,7727828000.0,25711,3.69804326,3.7387235,0.20241889
1.0,0.01,7727828000.0,25698,3.69692269,3.73872424,0.19794224
1.0,0.01,7727828000.0,25752,3.70180829,3.73870573,0.21747688
1.0,0.01,7727828000.0,25754,3.70195474,3.73871913,0.21804851
1.0,0.01,7727828000.0,25783,3.70479351,3.73871184,0.2293974
1.0,0.01,7727828000.0,25784,3.70489148,3.73868671,0.22981396
1.0,0.01,7727828000.0,25785,3.70501109,3.73870489,0.23027365
1.0,0.01,7727828000.0,25786,3.70515746,3.73870708,0.23085627
1.0,0.01,7727828000.0,25787,3.70525858,3.73869972,0.23126773
1.0,0.01,7727828000.0,25788,3.70534634,3.73871873,0.23159936
1.0,0.01,7727828000.0,25789,3.70544943,3.73869793,0.23203203
1.0,0.01,7727828000.0,25790,3.70557311,3.73869562,0.23252848
1.0,0.01,7727828000.0,25791,3.70565091,3.73868423,0.23285073
1.0,0.01,7727828000.0,25792,3.7057267,3.73870233,0.23313542
1.0,0.01,7727828000.0,25793,3.70582762,3.73871082,0.2335302
1.0,0.01,7727828000.0,25782,3.70470696,3.73870256,0.22906089
1.0,0.01,7727828000.0,25794,3.70593813,3.73870465,0.23397792
1.0,0.01,7727828000.0,25796,3.70614728,3.73868817,0.23483002
1.0,0.01,7727828000.0,25797,3.7062246,3.73869857,0.23512855
1.0,0.01,7727828000.0,25798,3.70631983,3.73869988,0.23550774
1.0,0.01,7727828000.0,25799,3.70643447,3.73870355,0.23596209
1.0,0.01,7727828000.0,25800,3.70657207,3.73870276,0.23651265
1.0,0.01,7727828000.0,25801,3.70665419,3.73870567,0.23683787
1.0,0.01,7727828000.0,25802,3.70673783,3.7386887,0.23718904
1.0,0.01,7727828000.0,25803,3.70684779,3.73870012,0.23761701
1.0,0.01,7727828000.0,25804,3.70696664,3.7387031,0.23808888
1.0,0.01,7727828000.0,25805,3.70703663,3.73868658,0.23838502
1.0,0.01,7727828000.0,25806,3.70710903,3.7387049,0.238656
1.0,0.01,7727828000.0,25795,3.70607062,3.738708,0.23450391
1.0,0.01,7727828000.0,25753,3.70188032,3.73870797,0.21776237
1.0,0.01,7727828000.0,25781,3.70462548,3.73870817,0.22872973
1.0,0.01,7727828000.0,25779,3.70437582,3.73870922,0.22773127
1.0,0.01,7727828000.0,25755,3.702065,3.73873273,0.21847548
1.0,0.01,7727828000.0,25756,3.7021709,3.73872913,0.21890214
1.0,0.01,7727828000.0,25757,3.70230366,3.73873457,0.21942709
1.0,0.01,7727828000.0,25758,3.70237824,3.73869914,0.21976042
1.0,0.01,7727828000.0,25759,3.70245701,3.73871987,0.22005439
1.0,0.01,7727828000.0,25760,3.70255145,3.73872314,0.22042842
1.0,0.01,7727828000.0,25761,3.70266243,3.73872111,0.22087378
1.0,0.01,7727828000.0,25762,3.70272819,3.73870874,0.22114884
1.0,0.01,7727828000.0,25763,3.70279531,3.73871248,0.22141325
1.0,0.01,7727828000.0,25764,3.70287943,3.73871423,0.22174758
1.0,0.01,7727828000.0,25765,3.70300785,3.73870306,0.22227196
1.0,0.01,7727828000.0,25780,3.70448868,3.73869988,0.22819149
1.0,0.01,7727828000.0,25766,3.7031371,3.73871669,0.22277472
1.0,0.01,7727828000.0,25768,3.70336524,3.7386733,0.22372954
1.0,0.01,7727828000.0,25769,3.70345012,3.7386952,0.22404673
1.0,0.01,7727828000.0,25770,3.70355289,3.73870692,0.22444561
1.0,0.01,7727828000.0,25771,3.70362814,3.73871476,0.22473845
1.0,0.01,7727828000.0,25772,3.70369125,3.73872863,0.22497674
1.0,0.01,7727828000.0,25773,3.70376475,3.73868805,0.22531095
1.0,0.01,7727828000.0,25774,3.70385499,3.7387045,0.22565503
1.0,0.01,7727828000.0,25775,3.70396574,3.73872742,0.22607455
1.0,0.01,7727828000.0,25776,3.70409716,3.73871908,0.22660796
1.0,0.01,7727828000.0,25777,3.70420332,3.73869457,0.22705671
1.0,0.01,7727828000.0,25778,3.70428122,3.73869506,0.22736745
1.0,0.01,7727828000.0,25767,3.70328273,3.73871945,0.22335376
1.0,0.01,7727828000.0,25697,3.69683245,3.73871433,0.19759174
1.0,0.01,7727828000.0,25751,3.70169012,3.73873025,0.21698031
1.0,0.01,7727828000.0,25695,3.69669034,3.73870992,0.19702851
1.0,0.01,7727828000.0,25696,3.69675618,3.73871907,0.19728232
1.0,0.01,7727828000.0,25671,3.69472488,3.73871061,0.18917743
1.0,0.01,7727828000.0,25672,3.69478938,3.73872856,0.18941714
1.0,0.01,7727828000.0,25673,3.69486181,3.73872992,0.18970502
1.0,0.01,7727828000.0,25674,3.69494663,3.73872347,0.19005025
1.0,0.01,7727828000.0,25675,3.69505201,3.73874406,0.19045053
1.0,0.01,7727828000.0,25676,3.69511032,3.73869216,0.19073528
1.0,0.01,7727828000.0,25677,3.69517351,3.7387199,0.19095992
1.0,0.01,7727828000.0,25678,3.69524808,3.73873026,0.1912474
1.0,0.01,7727828000.0,25680,3.69544511,3.73871231,0.19205224
1.0,0.01,7727828000.0,25681,3.69557601,3.73872719,0.19256017
1.0,0.01,7727828000.0,25682,3.69567109,3.73870413,0.19296308
1.0,0.01,7727828000.0,25670,3.69466533,3.73872536,0.18892486
1.0,0.01,7727828000.0,25683,3.69580496,3.73871706,0.19348515
1.0,0.01,7727828000.0,25685,3.6959523,3.73868342,0.19410725
1.0,0.01,7727828000.0,25686,3.69600869,3.73870284,0.19431305
1.0,0.01,7727828000.0,25687,3.69607707,3.73870058,0.19458842
1.0,0.01,7727828000.0,25688,3.6961578,3.73870264,0.19490881
1.0,0.01,7727828000.0,25689,3.69625767,3.73871793,0.19529241
1.0,0.01,7727828000.0,25690,3.69631601,3.73872442,0.19551891
1.0,0.01,7727828000.0,25691,3.69637578,3.73871681,0.19576525
1.0,0.01,7727828000.0,25692,3.69644612,3.73871545,0.19604754
1.0,0.01,7727828000.0,25693,3.69652992,3.73870041,0.19639728
1.0,0.01,7727828000.0,25694,3.69662791,3.73870662,0.19678244
1.0,0.01,7727828000.0,25684,3.69589911,3.73870874,0.19386951
1.0,0.01,7727828000.0,25669,3.69456706,3.73872409,0.18853368
1.0,0.01,7727828000.0,25679,3.69533693,3.73870891,0.1916236
1.0,0.01,7727828000.0,25667,3.69438635,3.73870006,0.1878358
1.0,0.01,7727828000.0,25668,3.69448552,3.73872583,0.18820627
1.0,0.01,7727828000.0,25656,3.69356595,3.73870273,0.18455669
1.0,0.01,7727828000.0,25666,3.69432212,3.73872652,0.18755284
1.0,0.01,7727828000.0,25665,3.69420909,3.73870816,0.1871198
1.0,0.01,7727828000.0,25663,3.6940399,3.73870798,0.18644432
1.0,0.01,7727828000.0,25662,3.6939748,3.73870914,0.18618316
1.0,0.01,7727828000.0,25661,3.69392271,3.73872241,0.18596187
1.0,0.01,7727828000.0,25664,3.69411705,3.73871779,0.18674261
1.0,0.01,7727828000.0,25659,3.69377228,3.73872625,0.18535722
1.0,0.01,7727828000.0,25658,3.69369766,3.73870591,0.18507954
1.0,0.01,7727828000.0,25657,3.69362861,3.73871916,0.18479053
1.0,0.01,7727828000.0,25660,3.69385869,3.73870887,0.18571967
1.0,0.01,7727829000.0,26278,4.2753398,3.73543777,2.5146665
1.0,0.01,7727829000.0,26286,4.33374579,3.73452456,2.74920366
1.0,0.01,7727829000.0,26279,4.2822584,3.73533674,2.5424419
1.0,0.01,7727829000.0,26281,4.29954446,3.73509208,2.61183082
1.0,0.01,7727829000.0,26282,4.30507624,3.73501243,2.63403759
1.0,0.01,7727829000.0,26283,4.31066546,3.73492188,2.65648502
1.0,0.01,7727829000.0,26284,4.31728609,3.73480738,2.68308204
1.0,0.01,7727829000.0,26285,4.32495003,3.73467428,2.71387088
1.0,0.01,7727829000.0,26287,4.34380496,3.73436162,2.78960328
1.0,0.01,7727829000.0,26297,4.41727599,3.73271114,3.08513789
1.0,0.01,7727829000.0,26289,4.35621508,3.73412557,2.83947981
1.0,0.01,7727829000.0,26290,4.3634679,3.73396985,2.86864679
1.0,0.01,7727829000.0,26291,4.37180609,3.73379398,2.90217544
1.0,0.01,7727829000.0,26292,4.38138568,3.73359841,2.94068936
1.0,0.01,7727829000.0,26293,4.38726478,3.73347055,2.96433362
1.0,0.01,7727829000.0,26294,4.39317712,3.73332383,2.9881297
1.0,0.01,7727829000.0,26295,4.40011023,3.73314446,3.0160415
1.0,0.01,7727829000.0,26296,4.40807449,3.73294093,3.04810209
1.0,0.01,7727829000.0,26277,4.26943166,3.73552008,2.4909516
1.0,0.01,7727829000.0,26288,4.34995749,3.73425416,2.81432085
1.0,0.01,7727829000.0,26276,4.26346331,3.73558801,2.46701029
1.0,0.01,7727829000.0,26280,4.29028623,3.73522124,2.57466876
1.0,0.01,7727829000.0,26274,4.24532282,3.73579651,2.39423982
1.0,0.01,7727829000.0,26275,4.25371124,3.73569774,2.42789228
1.0,0.01,7727829000.0,26255,4.12885377,3.73680875,1.92735141
1.0,0.01,7727829000.0,26256,4.13404485,3.73677236,1.94815208
1.0,0.01,7727829000.0,26257,4.14008639,3.73672883,1.97236179
1.0,0.01,7727829000.0,26258,4.14367695,3.7367047,1.98674815
1.0,0.01,7727829000.0,26260,4.15163444,3.73664704,2.0186358
1.0,0.01,7727829000.0,26261,4.15670885,3.73660612,2.03897434
1.0,0.01,7727829000.0,26262,4.16269835,3.73655826,2.0629802
1.0,0.01,7727829000.0,26263,4.16959933,3.73650344,2.09063893
1.0,0.01,7727829000.0,26259,4.14729054,3.73668034,2.00122688
1.0,0.01,7727829000.0,26265,4.18692775,3.73637213,2.16008391
1.0,0.01,7727829000.0,26266,4.19232608,3.73633071,2.18171865
1.0,0.01,7727829000.0,26267,4.19789877,3.73628487,2.20405527
1.0,0.01,7727829000.0,26268,4.20451521,3.73622213,2.23058377
1.0,0.01,7727829000.0,26269,4.21223659,3.73614653,2.26154489
1.0,0.01,7727829000.0,26270,4.22103094,3.73606128,2.29680753
1.0,0.01,7727829000.0,26271,4.22631148,3.73601209,2.31797891
1.0,0.01,7727829000.0,26272,4.2315553,3.73595656,2.33900969
1.0,0.01,7727829000.0,26264,4.17757493,3.73644266,2.12260213
1.0,0.01,7727829000.0,26273,4.23787647,3.73588426,2.36436668
1.0,0.01,7727830000.0,26312,4.51187967,3.72954401,3.46671971
1.0,0.01,7727830000.0,26313,4.52142106,3.72920267,3.50522663
1.0,0.01,7727830000.0,26314,4.52742697,3.72895704,3.52949591
1.0,0.01,7727830000.0,26315,4.53347377,3.72868018,3.55395994
1.0,0.01,7727830000.0,26320,4.58095362,3.72660576,3.74595379
1.0,0.01,7727830000.0,26317,4.5485962,3.72799589,3.61513395
1.0,0.01,7727830000.0,26319,4.56871586,3.7271255,3.69648301
1.0,0.01,7727830000.0,26321,4.59221417,3.7260391,3.79156263
1.0,0.01,7727830000.0,26311,4.50359852,3.72985328,3.43328587
1.0,0.01,7727830000.0,26316,4.54053069,3.7283544,3.58251342
1.0,0.01,7727830000.0,26310,4.4963623,3.73013227,3.40406201
1.0,0.01,7727830000.0,26318,4.55794226,3.72759044,3.65292364
1.0,0.01,7727830000.0,26308,4.48489368,3.73057437,3.3577454
1.0,0.01,7727830000.0,26309,4.49016049,3.73037329,3.37901374
1.0,0.01,7727830000.0,26298,4.42289621,3.73256234,3.10776757
1.0,0.01,7727830000.0,26299,4.42848007,3.73239751,3.13026782
1.0,0.01,7727830000.0,26301,4.44267236,3.73197363,3.18746085
1.0,0.01,7727830000.0,26302,4.44731835,3.73183169,3.20618675
1.0,0.01,7727830000.0,26300,4.43506357,3.73219901,3.15680032
1.0,0.01,7727830000.0,26304,4.45747221,3.73148259,3.24715132
1.0,0.01,7727830000.0,26305,4.4639559,3.73126099,3.27330768
1.0,0.01,7727830000.0,26306,4.47124962,3.73101998,3.30272356
1.0,0.01,7727830000.0,26307,4.47967017,3.73075376,3.33667199
1.0,0.01,7727830000.0,26303,4.45198812,3.73167419,3.22502335
1.0,0.01,7727831000.0,26329,4.67981138,3.71984133,4.14814925
1.0,0.01,7727831000.0,26332,4.71338818,3.71663624,4.28566153
1.0,0.01,7727831000.0,26331,4.70084296,3.71782999,4.2342869
1.0,0.01,7727831000.0,26330,4.68969858,3.71889424,4.18864512
1.0,0.01,7727831000.0,26328,4.66963022,3.72075924,4.1065067
1.0,0.01,7727831000.0,26323,4.61329077,3.72478874,3.87711939
1.0,0.01,7727831000.0,26326,4.64746479,3.72253139,4.01607283
1.0,0.01,7727831000.0,26325,4.63464367,3.72337437,3.96394535
1.0,0.01,7727831000.0,26324,4.62325866,3.72413227,3.91764742
1.0,0.01,7727831000.0,26322,4.6029536,3.72543,3.83512944
1.0,0.01,7727831000.0,26327,4.65890434,3.72166373,4.0626987
1.0,0.01,7727832000.0,26339,4.7904711,3.70647467,4.60415481
1.0,0.01,7727832000.0,26341,4.81145308,3.70273172,4.69182563
1.0,0.01,7727832000.0,26342,4.82134838,3.70079421,4.73334435
1.0,0.01,7727832000.0,26340,4.80119801,3.70462804,4.64890905
1.0,0.01,7727832000.0,26338,4.77908015,3.70826482,4.55680084
1.0,0.01,7727832000.0,26334,4.73526383,3.71415225,4.37564813
1.0,0.01,7727832000.0,26336,4.75529901,3.7115209,4.45842021
1.0,0.01,7727832000.0,26335,4.74543108,3.71285623,4.41761313
1.0,0.01,7727832000.0,26333,4.72462045,3.71542049,4.33180638
1.0,0.01,7727832000.0,26337,4.76644578,3.71000547,4.50452271
1.0,0.01,7727833000.0,26348,4.88735885,3.68490012,5.01328035
1.0,0.01,7727833000.0,26347,4.8775345,3.68776453,4.97111854
1.0,0.01,7727833000.0,26346,4.86738661,3.69054889,4.92774261
1.0,0.01,7727833000.0,26349,4.89849596,3.68156189,5.06116699
1.0,0.01,7727833000.0,26344,4.8453798,3.69593257,4.83433167
1.0,0.01,7727833000.0,26343,4.83259081,3.69855217,4.78055612
1.0,0.01,7727833000.0,26345,4.85674753,3.6932767,4.88245849
1.0,0.01,7727834000.0,26350,4.91119876,3.67759026,5.11594982
1.0,0.01,7727834000.0,26351,4.92222247,3.67366623,5.16396872
1.0,0.01,7727834000.0,26352,4.93235134,3.66972254,5.20842789
1.0,0.01,7727834000.0,26353,4.94198371,3.66569707,5.25098282
1.0,0.01,7727834000.0,26354,4.95131215,3.66155202,5.29244164
1.0,0.01,7727834000.0,26355,4.96191798,3.65664306,5.3397739
1.0,0.01,7727834000.0,26356,4.97399838,3.65071439,5.39402419
1.0,0.01,7727834000.0,26357,4.98446465,3.64492241,5.44168124
1.0,0.01,7727835000.0,26361,5.02543392,3.6170267,5.63345405
1.0,0.01,7727835000.0,26360,5.01372919,3.62581963,5.57784218
1.0,0.01,7727835000.0,26362,5.03550441,3.60847151,5.68229119
1.0,0.01,7727835000.0,26358,4.99411405,3.63906976,5.48613149
1.0,0.01,7727835000.0,26359,5.00329012,3.63305655,5.528849
1.0,0.01,7727835000.0,26363,5.04479467,3.59972905,5.72819469
1.0,0.01,7727836000.0,26367,5.08412657,3.55218774,5.93306361
1.0,0.01,7727836000.0,26366,5.07461377,3.56576961,5.88143052
1.0,0.01,7727836000.0,26368,5.09282877,3.53804813,5.98201202
1.0,0.01,7727836000.0,26364,5.05362261,3.59063642,5.77259908
1.0,0.01,7727836000.0,26365,5.06361528,3.57944875,5.82375741
1.0,0.01,7727836000.0,26369,5.1010725,3.52288734,6.03014773
