initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.4,0.005,1967584000.0,39759,4.08093086,3.84964022,1.66900079
1.4,0.005,1967584000.0,39758,4.08073817,3.84951722,1.66835302
1.4,0.005,1967584000.0,39774,4.08791178,3.85210319,1.69446151
1.4,0.005,1967584000.0,39757,4.08038488,3.84931507,1.66714203
1.4,0.005,1967584000.0,39756,4.080034,3.84914754,1.66590602
1.4,0.005,1967584000.0,39754,4.07957298,3.84888594,1.66432356
1.4,0.005,1967584000.0,39731,4.07532685,3.84504826,1.65117724
1.4,0.005,1967584000.0,39702,4.06870602,3.83976687,1.62997793
1.4,0.005,1967584000.0,39729,4.07507585,3.84464328,1.65057835
1.4,0.005,1967584000.0,39705,4.06966052,3.84032889,1.63323352
1.4,0.005,1967584000.0,39704,4.06926293,3.84011043,1.63186175
1.4,0.005,1967584000.0,39703,4.06889548,3.83992481,1.63057771
1.4,0.005,1967584000.0,39701,4.0686049,3.83960628,1.62973415
1.4,0.005,1967584000.0,39700,4.06837728,3.83926365,1.62916654
1.4,0.005,1967584000.0,39699,4.06807371,3.83898061,1.62823553
1.4,0.005,1967584000.0,39698,4.06769751,3.83874391,1.62696763
1.4,0.005,1967584000.0,39697,4.06741554,3.83854552,1.6260383
1.4,0.005,1967584000.0,39696,4.06717388,3.83838143,1.62523589
1.4,0.005,1967584000.0,39695,4.06694291,3.8382147,1.62447886
1.4,0.005,1967584000.0,39694,4.06648703,3.83794105,1.62292923
1.4,0.005,1967584000.0,39693,4.06599142,3.83771327,1.62117477
1.4,0.005,1967584000.0,39692,4.06554944,3.83752189,1.61959841
1.4,0.005,1967584000.0,39691,4.06520351,3.83735884,1.61837788
1.4,0.005,1967584000.0,39690,4.06492312,3.83719393,1.6174214
1.4,0.005,1967584000.0,39689,4.0645505,3.83691722,1.61620789
1.4,0.005,1967584000.0,39688,4.06430476,3.83663432,1.61550811
1.4,0.005,1967584000.0,39686,4.06403545,3.83578297,1.615283
1.4,0.005,1967584000.0,39730,4.07525115,3.84489511,1.65102766
1.4,0.005,1967584000.0,39706,4.07003175,3.84059257,1.63445457
1.4,0.005,1967584000.0,39707,4.07022726,3.84075182,1.63507724
1.4,0.005,1967584000.0,39687,4.06424901,3.83616824,1.61575163
1.4,0.005,1967584000.0,39709,4.07074363,3.84110015,1.6367942
1.4,0.005,1967584000.0,39708,4.07044786,3.84091125,1.63580011
1.4,0.005,1967584000.0,39728,4.07485554,3.84443393,1.64990655
1.4,0.005,1967584000.0,39726,4.074524,3.84411058,1.64890383
1.4,0.005,1967584000.0,39725,4.0744067,3.84396278,1.6485825
1.4,0.005,1967584000.0,39724,4.07418199,3.84371885,1.64792769
1.4,0.005,1967584000.0,39723,4.07389016,3.84351674,1.64696253
1.4,0.005,1967584000.0,39722,4.07366583,3.84334495,1.64623708
1.4,0.005,1967584000.0,39721,4.07354182,3.84320051,1.64588555
1.4,0.005,1967584000.0,39720,4.07345244,3.84305589,1.64567268
1.4,0.005,1967584000.0,39727,4.07465821,3.84425841,1.64929279
1.4,0.005,1967584000.0,39718,4.07301509,3.84261988,1.64435952
1.4,0.005,1967584000.0,39717,4.07280558,3.8424543,1.64368713
1.4,0.005,1967584000.0,39716,4.07266475,3.8423137,1.64326445
1.4,0.005,1967584000.0,39715,4.07256852,3.84217306,1.64302027
1.4,0.005,1967584000.0,39714,4.07232472,3.84194303,1.6422752
1.4,0.005,1967584000.0,39713,4.07202886,3.8417524,1.64128251
1.4,0.005,1967584000.0,39712,4.07173382,3.84159389,1.64026093
1.4,0.005,1967584000.0,39710,4.07116498,3.84132568,1.63825392
1.4,0.005,1967584000.0,39711,4.07146722,3.8414615,1.63932698
1.4,0.005,1967584000.0,39719,4.07324713,3.84281804,1.64508943
1.4,0.005,1967585000.0,39827,4.16037987,3.86085581,1.97558126
1.4,0.005,1967585000.0,39828,4.16208119,3.86096209,1.98228023
1.4,0.005,1967585000.0,39832,4.16934597,3.86141576,2.01088568
1.4,0.005,1967585000.0,39830,4.16651617,3.86123186,1.99975037
1.4,0.005,1967585000.0,39831,4.16791548,3.86132364,2.00525585
1.4,0.005,1967585000.0,39833,4.17112467,3.86152284,2.0178934
1.4,0.005,1967585000.0,39829,4.16416266,3.86108462,1.99048359
1.4,0.005,1967585000.0,39826,4.15909115,3.86076214,1.97052003
1.4,0.005,1967585000.0,39822,4.14954295,3.859865,1.93322435
1.4,0.005,1967585000.0,39824,4.15577182,3.86046273,1.9575421
1.4,0.005,1967585000.0,39823,4.15250306,3.8601332,1.94479663
1.4,0.005,1967585000.0,39821,4.14686252,3.85964808,1.92271955
1.4,0.005,1967585000.0,39820,4.14451813,3.85946954,1.91352054
1.4,0.005,1967585000.0,39819,4.14252196,3.85932427,1.90568113
1.4,0.005,1967585000.0,39818,4.14078487,3.85920324,1.89885382
1.4,0.005,1967585000.0,39834,4.17324595,3.86164966,2.0262517
1.4,0.005,1967585000.0,39817,4.13932832,3.85909948,1.89313137
1.4,0.005,1967585000.0,39825,4.15789494,3.86066229,1.96583505
1.4,0.005,1967585000.0,39835,4.17580988,3.86179941,2.03635767
1.4,0.005,1967585000.0,39845,4.20072189,3.86358751,2.13421764
1.4,0.005,1967585000.0,39837,4.1788312,3.86198416,2.04825821
1.4,0.005,1967585000.0,39816,4.13821034,3.85900995,1.88874897
1.4,0.005,1967585000.0,39854,4.22153332,3.86469067,2.21636018
1.4,0.005,1967585000.0,39853,4.21850136,3.86452793,2.20439507
1.4,0.005,1967585000.0,39852,4.21586594,3.86439629,2.19398503
1.4,0.005,1967585000.0,39851,4.21360851,3.86428545,2.18506614
1.4,0.005,1967585000.0,39850,4.21179678,3.86418932,2.17791537
1.4,0.005,1967585000.0,39849,4.21002462,3.86409229,2.17092374
1.4,0.005,1967585000.0,39848,4.20702566,3.86393648,2.15908372
1.4,0.005,1967585000.0,39847,4.20441967,3.86380917,2.14878708
1.4,0.005,1967585000.0,39846,4.20227755,3.86369634,2.14033145
1.4,0.005,1967585000.0,39844,4.19944617,3.86347288,2.12922937
1.4,0.005,1967585000.0,39843,4.1952652,3.86310839,2.11286997
1.4,0.005,1967585000.0,39842,4.1915929,3.8628094,2.09847976
1.4,0.005,1967585000.0,39841,4.1883507,3.8625734,2.08574698
1.4,0.005,1967585000.0,39840,4.18532138,3.86238061,2.07382247
1.4,0.005,1967585000.0,39839,4.18285568,3.86222335,2.06411693
1.4,0.005,1967585000.0,39838,4.18067448,3.86209321,2.0555223
1.4,0.005,1967585000.0,39836,4.17730304,3.86189174,2.04223799
1.4,0.005,1967585000.0,39815,4.1371768,3.85891959,1.88470519
1.4,0.005,1967585000.0,39806,4.11935849,3.85671436,1.81563716
1.4,0.005,1967585000.0,39813,4.13379623,3.85861403,1.87148845
1.4,0.005,1967585000.0,39791,4.10316259,3.85481856,1.75274937
1.4,0.005,1967585000.0,39790,4.10191497,3.8546582,1.74791927
1.4,0.005,1967585000.0,39789,4.10088194,3.85452223,1.74392309
1.4,0.005,1967585000.0,39788,4.10007497,3.85440504,1.74081242
1.4,0.005,1967585000.0,39787,4.09933933,3.85428847,1.73798644
1.4,0.005,1967585000.0,39786,4.09809441,3.85409781,1.7331974
1.4,0.005,1967585000.0,39785,4.09701367,3.85393955,1.72903268
1.4,0.005,1967585000.0,39784,4.09612279,3.8538059,1.72560281
1.4,0.005,1967585000.0,39783,4.09542509,3.85369234,1.7229256
1.4,0.005,1967585000.0,39782,4.09476288,3.85357938,1.72038972
1.4,0.005,1967585000.0,39781,4.09366881,3.85338996,1.71620284
1.4,0.005,1967585000.0,39814,4.13546074,3.85876939,1.87799115
1.4,0.005,1967585000.0,39779,4.09220639,3.8530604,1.71068272
1.4,0.005,1967585000.0,39778,4.09122197,3.85278888,1.70701656
1.4,0.005,1967585000.0,39777,4.09025987,3.8525664,1.70339064
1.4,0.005,1967585000.0,39776,4.08934232,3.85238379,1.69990308
1.4,0.005,1967585000.0,39775,4.08854082,3.85223177,1.69684906
1.4,0.005,1967585000.0,39792,4.10390137,3.85491623,1.75560682
1.4,0.005,1967585000.0,39793,4.10465851,3.85501439,1.75853724
1.4,0.005,1967585000.0,39780,4.09285663,3.85322746,1.71311664
1.4,0.005,1967585000.0,39795,4.10673241,3.8552681,1.7665791
1.4,0.005,1967585000.0,39794,4.10560279,3.85513066,1.76219805
1.4,0.005,1967585000.0,39812,4.13117247,3.85835469,1.86125277
1.4,0.005,1967585000.0,39811,4.1291898,3.85813101,1.85354575
1.4,0.005,1967585000.0,39809,4.12517638,3.85750774,1.83811534
1.4,0.005,1967585000.0,39808,4.12304617,3.85718897,1.82991328
1.4,0.005,1967585000.0,39807,4.12108282,3.85692887,1.82231999
1.4,0.005,1967585000.0,39805,4.11778594,3.85654034,1.80952098
1.4,0.005,1967585000.0,39804,4.11638274,3.85639679,1.80405175
1.4,0.005,1967585000.0,39810,4.12754451,3.85789694,1.84719866
1.4,0.005,1967585000.0,39802,4.11429272,3.85617273,1.79591574
1.4,0.005,1967585000.0,39801,4.11343078,3.85606784,1.79257286
1.4,0.005,1967585000.0,39800,4.11197771,3.85589789,1.78693053
1.4,0.005,1967585000.0,39799,4.11071589,3.85575717,1.78202394
1.4,0.005,1967585000.0,39798,4.10966203,3.85563833,1.77792735
1.4,0.005,1967585000.0,39797,4.10884342,3.85553695,1.77475429
1.4,0.005,1967585000.0,39803,4.11521475,3.85627632,1.79950024
1.4,0.005,1967585000.0,39796,4.10804433,3.85543491,1.77166
1.4,0.005,1967586000.0,39896,4.34524686,3.87078258,2.70512243
1.4,0.005,1967586000.0,39895,4.34018956,3.87049466,2.68518115
1.4,0.005,1967586000.0,39894,4.33568,3.87026531,2.66737226
1.4,0.005,1967586000.0,39893,4.3317861,3.87008431,2.65197766
1.4,0.005,1967586000.0,39892,4.32839889,3.86993861,2.63857452
1.4,0.005,1967586000.0,39889,4.32081863,3.86960196,2.60859012
1.4,0.005,1967586000.0,39890,4.32312034,3.86971337,2.61768555
1.4,0.005,1967586000.0,39888,4.31703688,3.86942184,2.59364325
1.4,0.005,1967586000.0,39887,4.31371572,3.86927797,2.58050249
1.4,0.005,1967586000.0,39897,4.34850922,3.87095106,2.71800337
1.4,0.005,1967586000.0,39886,4.31087318,3.86915979,2.56925049
1.4,0.005,1967586000.0,39891,4.32550588,3.8698184,2.62712268
1.4,0.005,1967586000.0,39898,4.35193588,3.87110219,2.73155892
1.4,0.005,1967586000.0,39906,4.38867933,3.87269193,2.87694295
1.4,0.005,1967586000.0,39900,4.36089051,3.8714941,2.76698552
1.4,0.005,1967586000.0,39901,4.36634689,3.87176671,2.78853842
1.4,0.005,1967586000.0,39911,4.41213233,3.87356297,2.96988393
1.4,0.005,1967586000.0,39902,4.36987015,3.87192486,2.80247333
1.4,0.005,1967586000.0,39903,4.3735741,3.87206474,2.81714922
1.4,0.005,1967586000.0,39904,4.37803088,3.87222361,2.83481747
1.4,0.005,1967586000.0,39905,4.38310007,3.8724244,2.85489344
1.4,0.005,1967586000.0,39907,4.39228512,3.87284666,2.89121138
1.4,0.005,1967586000.0,39908,4.39617712,3.87297798,2.90664807
1.4,0.005,1967586000.0,39909,4.40077965,3.87312638,2.92490978
1.4,0.005,1967586000.0,39910,4.40606442,3.87331834,2.9458569
1.4,0.005,1967586000.0,39885,4.30852378,3.86905677,2.55995593
1.4,0.005,1967586000.0,39899,4.35611622,3.87127758,2.74810488
1.4,0.005,1967586000.0,39884,4.30628036,3.86894619,2.55109281
1.4,0.005,1967586000.0,39864,4.25197164,3.86641596,2.33638816
1.4,0.005,1967586000.0,39882,4.29939844,3.86862456,2.52388677
1.4,0.005,1967586000.0,39883,4.30261175,3.8687683,2.53659628
1.4,0.005,1967586000.0,39855,4.22497837,3.86489244,2.22993862
1.4,0.005,1967586000.0,39856,4.22888621,3.86514225,2.24532015
1.4,0.005,1967586000.0,39857,4.23327654,3.86545255,2.26257116
1.4,0.005,1967586000.0,39858,4.23609122,3.86563879,2.27364366
1.4,0.005,1967586000.0,39859,4.23915902,3.86581346,2.28574021
1.4,0.005,1967586000.0,39860,4.24109605,3.86591652,2.29338526
1.4,0.005,1967586000.0,39862,4.24567377,3.86612127,2.3114914
1.4,0.005,1967586000.0,39863,4.24859007,3.86625227,2.32302559
1.4,0.005,1967586000.0,39865,4.25396511,3.86651632,2.34426168
1.4,0.005,1967586000.0,39866,4.25604885,3.86661459,2.35249839
1.4,0.005,1967586000.0,39867,4.25858388,3.86672802,2.36252509
1.4,0.005,1967586000.0,39868,4.26156718,3.86686276,2.37432352
1.4,0.005,1967586000.0,39861,4.24316265,3.86601231,2.30155585
1.4,0.005,1967586000.0,39870,4.26704989,3.86713416,2.39598298
1.4,0.005,1967586000.0,39869,4.26499427,3.86703015,2.38786451
1.4,0.005,1967586000.0,39880,4.29440335,3.86840327,2.50412769
1.4,0.005,1967586000.0,39879,4.2921969,3.8682957,2.49540945
1.4,0.005,1967586000.0,39878,4.28858785,3.86812109,2.4811479
1.4,0.005,1967586000.0,39877,4.28544223,3.86798086,2.46870562
1.4,0.005,1967586000.0,39876,4.28273269,3.86786711,2.45798124
1.4,0.005,1967586000.0,39881,4.29665833,3.86850548,2.5130454
1.4,0.005,1967586000.0,39874,4.27840044,3.86765799,2.44086132
1.4,0.005,1967586000.0,39873,4.27490449,3.86748669,2.42704886
1.4,0.005,1967586000.0,39872,4.27183519,3.86735016,2.41490818
1.4,0.005,1967586000.0,39871,4.26919519,3.86723458,2.40446376
1.4,0.005,1967586000.0,39875,4.28050264,3.86776446,2.44916365
1.4,0.005,1967587000.0,39927,4.49775343,3.87634354,3.30958774
1.4,0.005,1967587000.0,39928,4.50626849,3.87670526,3.34328628
1.4,0.005,1967587000.0,39929,4.5122786,3.87685331,3.36717868
1.4,0.005,1967587000.0,39930,4.51855328,3.87695276,3.39217794
1.4,0.005,1967587000.0,39931,4.52582753,3.87708153,3.42114618
1.4,0.005,1967587000.0,39932,4.53394511,3.87728026,3.45341776
1.4,0.005,1967587000.0,39935,4.56102322,3.87807411,3.56093634
1.4,0.005,1967587000.0,39934,4.55345568,3.87796776,3.53077252
1.4,0.005,1967587000.0,39936,4.56888821,3.87811182,3.5923586
1.4,0.005,1967587000.0,39937,4.57773104,3.87819253,3.62764919
1.4,0.005,1967587000.0,39938,4.58758236,3.87835674,3.66689025
1.4,0.005,1967587000.0,39933,4.54304793,3.87757398,3.48953533
1.4,0.005,1967587000.0,39926,4.49025474,3.87607436,3.27986216
1.4,0.005,1967587000.0,39914,4.42471548,3.87395935,3.01982015
1.4,0.005,1967587000.0,39924,4.47775185,3.87573706,3.23018792
1.4,0.005,1967587000.0,39912,4.41597183,3.87370056,2.98510433
1.4,0.005,1967587000.0,39913,4.41999359,3.87381967,3.00107226
1.4,0.005,1967587000.0,39925,4.48358531,3.87588029,3.25337852
1.4,0.005,1967587000.0,39916,4.43623714,3.87438216,3.06548398
1.4,0.005,1967587000.0,39917,4.44017907,3.8745163,3.08111756
1.4,0.005,1967587000.0,39915,4.43014094,3.87414137,3.04133995
1.4,0.005,1967587000.0,39919,4.44912542,3.87475682,3.11666244
1.4,0.005,1967587000.0,39920,4.45465324,3.87492858,3.13860195
1.4,0.005,1967587000.0,39921,4.46088153,3.875162,3.16328169
1.4,0.005,1967587000.0,39922,4.46801367,3.8754668,3.19150544
1.4,0.005,1967587000.0,39923,4.4727672,3.87561826,3.2103681
1.4,0.005,1967587000.0,39918,4.4442695,3.8746283,3.09736729
1.4,0.005,1967588000.0,39948,4.69763491,3.87868896,4.10676825
1.4,0.005,1967588000.0,39952,4.73767509,3.87766508,4.26795283
1.4,0.005,1967588000.0,39951,4.72835843,3.87797928,4.230372
1.4,0.005,1967588000.0,39953,4.74674363,3.87733638,4.30455572
1.4,0.005,1967588000.0,39950,4.71864862,3.87828131,4.19123072
1.4,0.005,1967588000.0,39949,4.70844863,3.87854142,4.15017068
1.4,0.005,1967588000.0,39947,4.68566255,3.87864756,4.0589202
1.4,0.005,1967588000.0,39941,4.62275232,3.87914944,3.80677742
1.4,0.005,1967588000.0,39945,4.66524068,3.8788255,3.97705477
1.4,0.005,1967588000.0,39944,4.65526215,3.87894751,3.93701866
1.4,0.005,1967588000.0,39943,4.64489356,3.87905794,3.89543387
1.4,0.005,1967588000.0,39942,4.63409549,3.87913391,3.85216561
1.4,0.005,1967588000.0,39940,4.61097371,3.87902096,3.75979146
1.4,0.005,1967588000.0,39939,4.59855284,3.87863076,3.71049818
1.4,0.005,1967588000.0,39946,4.67496008,3.87869817,4.01605971
1.4,0.005,1967589000.0,39969,4.89305572,3.86725807,4.89988237
1.4,0.005,1967589000.0,39968,4.88421413,3.86834224,4.86343183
1.4,0.005,1967589000.0,39967,4.87481174,3.86933543,4.82482909
1.4,0.005,1967589000.0,39966,4.86429915,3.87017854,4.78193562
1.4,0.005,1967589000.0,39965,4.85512675,3.87095326,4.7444713
1.4,0.005,1967589000.0,39964,4.84704252,3.87167796,4.71140967
1.4,0.005,1967589000.0,39963,4.83887688,3.87237257,4.67805252
1.4,0.005,1967589000.0,39962,4.83060303,3.87304289,4.64428678
1.4,0.005,1967589000.0,39960,4.81349763,3.87434763,4.57456047
1.4,0.005,1967589000.0,39959,4.80457657,3.87496433,4.5382595
1.4,0.005,1967589000.0,39958,4.79524402,3.87553784,4.50035581
1.4,0.005,1967589000.0,39957,4.78530245,3.87601021,4.46011714
1.4,0.005,1967589000.0,39956,4.77422048,3.87630246,4.41549704
1.4,0.005,1967589000.0,39955,4.76438524,3.8766374,4.37582111
1.4,0.005,1967589000.0,39954,4.7556553,3.87699009,4.34054869
1.4,0.005,1967589000.0,39961,4.82216314,3.87370182,4.60986833
1.4,0.005,1967590000.0,39979,4.97924769,3.85260331,5.25930504
1.4,0.005,1967590000.0,39984,5.02351681,3.84102218,5.44796262
1.4,0.005,1967590000.0,39983,5.01434258,3.84376328,5.40852461
1.4,0.005,1967590000.0,39985,5.03198817,3.83825297,5.48461726
1.4,0.005,1967590000.0,39982,5.00395288,3.84646651,5.36426257
1.4,0.005,1967590000.0,39981,4.99496233,3.84875201,5.32601487
1.4,0.005,1967590000.0,39980,4.98714481,3.85071457,5.29278225
1.4,0.005,1967590000.0,39978,4.97122063,3.85443551,5.2253646
1.4,0.005,1967590000.0,39972,4.91772097,3.86379912,5.00200235
1.4,0.005,1967590000.0,39976,4.95437147,3.85795228,5.15445118
1.4,0.005,1967590000.0,39975,4.94513445,3.85962121,5.11583414
1.4,0.005,1967590000.0,39974,4.93475177,3.86118008,5.07274456
1.4,0.005,1967590000.0,39973,4.92569142,3.86255648,5.03512679
1.4,0.005,1967590000.0,39971,4.9096769,3.86499045,4.96863471
1.4,0.005,1967590000.0,39970,4.90146646,3.86614878,4.93463463
1.4,0.005,1967590000.0,39977,4.96297343,3.8562209,5.19059041
1.4,0.005,1967591000.0,39996,5.12906397,3.7897513,5.92142214
1.4,0.005,1967591000.0,39995,5.11852742,3.79694561,5.87208166
1.4,0.005,1967591000.0,39994,5.10937523,3.80278347,5.82963501
1.4,0.005,1967591000.0,39993,5.10142461,3.80760334,5.79301267
1.4,0.005,1967591000.0,39992,5.09324753,3.81224429,5.75566339
1.4,0.005,1967591000.0,39988,5.05604912,3.8292642,5.58984985
1.4,0.005,1967591000.0,39990,5.07554699,3.82113944,5.6759661
1.4,0.005,1967591000.0,39989,5.06508883,3.82558915,5.62968373
1.4,0.005,1967591000.0,39987,5.04818525,3.83237035,5.5552882
1.4,0.005,1967591000.0,39986,5.04016178,3.83537743,5.52018727
1.4,0.005,1967591000.0,39997,5.13817593,3.78273075,5.96489056
1.4,0.005,1967591000.0,39991,5.08473985,3.81672724,5.71714974
1.4,0.005,1967591000.0,39998,5.14665527,3.77553747,6.00600117
