initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.4,0.02,3268990000.0,142449,3.72340182,3.87220023,0.20266071
1.4,0.02,3268990000.0,142450,3.72341996,3.87223027,0.20270316
1.4,0.02,3268990000.0,142451,3.72344084,3.87225586,0.20276107
1.4,0.02,3268990000.0,142452,3.72344316,3.87222203,0.20280417
1.4,0.02,3268990000.0,142453,3.7234468,3.87218796,0.20285277
1.4,0.02,3268990000.0,142454,3.723467,3.87223443,0.20288705
1.4,0.02,3268990000.0,142443,3.72335912,3.87225447,0.20243582
1.4,0.02,3268990000.0,142482,3.72375446,3.87230133,0.20396918
1.4,0.02,3268990000.0,142375,3.72263679,3.87219247,0.1996105
1.4,0.02,3268990000.0,142373,3.72261202,3.87213541,0.19956851
1.4,0.02,3268990000.0,142295,3.72176917,3.87217924,0.19615571
1.4,0.02,3268990000.0,142296,3.7217924,3.87222487,0.19620294
1.4,0.02,3268990000.0,142297,3.72180156,3.8721742,0.19629021
1.4,0.02,3268990000.0,142298,3.72181362,3.87218524,0.19632741
1.4,0.02,3268990000.0,142299,3.72182334,3.87219545,0.19635607
1.4,0.02,3268990000.0,142300,3.72184462,3.87227066,0.19636595
1.4,0.02,3268990000.0,142301,3.72184069,3.87219742,0.19642344
1.4,0.02,3268990000.0,142302,3.72184127,3.87216214,0.19646098
1.4,0.02,3268990000.0,142303,3.72184475,3.87213917,0.19649786
1.4,0.02,3268990000.0,142304,3.72185734,3.87215479,0.19653258
1.4,0.02,3268990000.0,142305,3.72187585,3.87220276,0.19655862
1.4,0.02,3268990000.0,142306,3.72189617,3.8722629,0.19657974
1.4,0.02,3268990000.0,142307,3.72188891,3.87220207,0.1966115
1.4,0.02,3268990000.0,142308,3.72189855,3.87221324,0.19663885
1.4,0.02,3268990000.0,142309,3.72191169,3.87224279,0.19666184
1.4,0.02,3268990000.0,142310,3.72191718,3.87222255,0.19670401
1.4,0.02,3268990000.0,142311,3.72193779,3.87226235,0.19674661
1.4,0.02,3268990000.0,142312,3.7219524,3.87223895,0.19682841
1.4,0.02,3268990000.0,142313,3.72195754,3.87220859,0.19687933
1.4,0.02,3268990000.0,142314,3.7219814,3.87227584,0.19690747
1.4,0.02,3268990000.0,142315,3.72198285,3.87222822,0.19696086
1.4,0.02,3268990000.0,142316,3.72199973,3.8722359,0.19702065
1.4,0.02,3268990000.0,142317,3.72198459,3.87211219,0.19708379
1.4,0.02,3268990000.0,142294,3.72177549,3.87226206,0.19609818
1.4,0.02,3268990000.0,142318,3.72199579,3.87210403,0.19713674
1.4,0.02,3268990000.0,142293,3.7217626,3.87223353,0.19607518
1.4,0.02,3268990000.0,142291,3.72173858,3.87222496,0.19598772
1.4,0.02,3268990000.0,142268,3.72150952,3.87219721,0.19509993
1.4,0.02,3268990000.0,142269,3.72152411,3.87223379,0.1951217
1.4,0.02,3268990000.0,142270,3.72152085,3.87218587,0.19515653
1.4,0.02,3268990000.0,142271,3.7215334,3.87219899,0.1951936
1.4,0.02,3268990000.0,142272,3.72156583,3.87233428,0.19518798
1.4,0.02,3268990000.0,142273,3.72155148,3.8721863,0.19527853
1.4,0.02,3268990000.0,142274,3.72155675,3.87215479,0.19533111
1.4,0.02,3268990000.0,142275,3.7215653,3.87214476,0.1953753
1.4,0.02,3268990000.0,142276,3.72158409,3.87218721,0.19540797
1.4,0.02,3268990000.0,142277,3.72160615,3.87225775,0.19542563
1.4,0.02,3268990000.0,142278,3.72162979,3.87234855,0.19542938
1.4,0.02,3268990000.0,142279,3.72162513,3.87220447,0.19555474
1.4,0.02,3268990000.0,142280,3.72163331,3.87216698,0.19562494
1.4,0.02,3268990000.0,142281,3.72164736,3.87217075,0.19567735
1.4,0.02,3268990000.0,142282,3.72167562,3.87226806,0.19569304
1.4,0.02,3268990000.0,142283,3.72167656,3.87224512,0.1957197
1.4,0.02,3268990000.0,142284,3.72168411,3.87225219,0.19574284
1.4,0.02,3268990000.0,142285,3.72169818,3.87229749,0.19575378
1.4,0.02,3268990000.0,142286,3.72168174,3.87215982,0.19582567
1.4,0.02,3268990000.0,142287,3.72170644,3.87219396,0.19589027
1.4,0.02,3268990000.0,142288,3.72172619,3.87226,0.1959032
1.4,0.02,3268990000.0,142289,3.72173151,3.872269,0.19591548
1.4,0.02,3268990000.0,142290,3.72173986,3.87228492,0.19593293
1.4,0.02,3268990000.0,142292,3.7217606,3.87226013,0.19604061
1.4,0.02,3268990000.0,142319,3.72202066,3.87217359,0.19716661
1.4,0.02,3268990000.0,142320,3.7220452,3.87226447,0.19717385
1.4,0.02,3268990000.0,142321,3.72205092,3.87223677,0.19722442
1.4,0.02,3268990000.0,142350,3.72233066,3.87215095,0.19842831
1.4,0.02,3268990000.0,142351,3.7223715,3.87224418,0.1984984
1.4,0.02,3268990000.0,142352,3.72237929,3.87219785,0.19857586
1.4,0.02,3268990000.0,142353,3.72238669,3.87215219,0.19865109
1.4,0.02,3268990000.0,142354,3.72241897,3.87225788,0.19867451
1.4,0.02,3268990000.0,142355,3.72241706,3.87216337,0.19876131
1.4,0.02,3268990000.0,142356,3.72242815,3.87216971,0.19879931
1.4,0.02,3268990000.0,142357,3.72243884,3.87218636,0.19882539
1.4,0.02,3268990000.0,142358,3.72245389,3.87222898,0.19884294
1.4,0.02,3268990000.0,142359,3.72246036,3.87221127,0.19888649
1.4,0.02,3268990000.0,142360,3.72247272,3.87217808,0.19896908
1.4,0.02,3268990000.0,142361,3.72248486,3.87219125,0.19900446
1.4,0.02,3268990000.0,142362,3.72248931,3.8721727,0.19904079
1.4,0.02,3268990000.0,142363,3.7225026,3.87219018,0.19907643
1.4,0.02,3268990000.0,142364,3.72252506,3.87226073,0.1990957
1.4,0.02,3268990000.0,142365,3.72253114,3.87220551,0.19917517
1.4,0.02,3268990000.0,142366,3.72254698,3.87224074,0.19920328
1.4,0.02,3268990000.0,142367,3.72255089,3.8722237,0.19923591
1.4,0.02,3268990000.0,142368,3.72255595,3.87219272,0.1992871
1.4,0.02,3268990000.0,142369,3.72258325,3.87227787,0.19931113
1.4,0.02,3268990000.0,142370,3.72259112,3.87221039,0.19941005
1.4,0.02,3268990000.0,142371,3.72261127,3.87226233,0.19943867
1.4,0.02,3268990000.0,142372,3.72260662,3.87219268,0.19948969
1.4,0.02,3268990000.0,142349,3.72233761,3.87229244,0.19831467
1.4,0.02,3268990000.0,142348,3.722312,3.87221193,0.19829278
1.4,0.02,3268990000.0,142347,3.72230985,3.87224864,0.1982475
1.4,0.02,3268990000.0,142346,3.72230108,3.8722395,0.19822157
1.4,0.02,3268990000.0,142322,3.72205997,3.87224707,0.19725031
1.4,0.02,3268990000.0,142323,3.7220608,3.87221751,0.19728314
1.4,0.02,3268990000.0,142324,3.7220676,3.87219942,0.19732838
1.4,0.02,3268990000.0,142325,3.72208268,3.8722082,0.19737991
1.4,0.02,3268990000.0,142326,3.72211204,3.87229744,0.19740808
1.4,0.02,3268990000.0,142327,3.72211567,3.87218885,0.19753112
1.4,0.02,3268990000.0,142328,3.72212324,3.87214851,0.19760173
1.4,0.02,3268990000.0,142329,3.72214455,3.87219636,0.19763906
1.4,0.02,3268990000.0,142330,3.72216815,3.87228236,0.19764745
1.4,0.02,3268990000.0,142331,3.72215673,3.87220949,0.19767461
1.4,0.02,3268990000.0,142332,3.72216159,3.87220149,0.19770203
1.4,0.02,3268990000.0,142374,3.72262408,3.87215472,0.19959743
1.4,0.02,3268990000.0,142333,3.7221709,3.87221237,0.19772837
1.4,0.02,3268990000.0,142335,3.7221879,3.87221371,0.19779497
1.4,0.02,3268990000.0,142336,3.72218994,3.87217969,0.19783713
1.4,0.02,3268990000.0,142337,3.72220467,3.87220902,0.19786669
1.4,0.02,3268990000.0,142338,3.72222122,3.87225454,0.19788734
1.4,0.02,3268990000.0,142339,3.72224334,3.87234061,0.19788972
1.4,0.02,3268990000.0,142340,3.72223964,3.87225702,0.19795845
1.4,0.02,3268990000.0,142341,3.72224846,3.87225756,0.19799321
1.4,0.02,3268990000.0,142342,3.72225037,3.87222646,0.19803191
1.4,0.02,3268990000.0,142343,3.72226335,3.87223937,0.19807088
1.4,0.02,3268990000.0,142344,3.72226604,3.87217545,0.19814555
1.4,0.02,3268990000.0,142345,3.72229973,3.8722652,0.19819051
1.4,0.02,3268990000.0,142334,3.72219293,3.87229772,0.1977311
1.4,0.02,3268990000.0,142267,3.72149711,3.87221202,0.1950355
1.4,0.02,3268990000.0,142483,3.72375275,3.87223416,0.20402947
1.4,0.02,3268990000.0,142485,3.72378614,3.87227851,0.20411862
1.4,0.02,3268990000.0,142622,3.72538246,3.87214887,0.21062932
1.4,0.02,3268990000.0,142623,3.72540716,3.87221132,0.21066563
1.4,0.02,3268990000.0,142624,3.72542747,3.87224608,0.21071207
1.4,0.02,3268990000.0,142625,3.7254258,3.87219614,0.21075532
1.4,0.02,3268990000.0,142626,3.72542891,3.87215774,0.21080614
1.4,0.02,3268990000.0,142627,3.72544842,3.87219647,0.21084541
1.4,0.02,3268990000.0,142628,3.72546117,3.87219077,0.21090209
1.4,0.02,3268990000.0,142629,3.72547243,3.87221328,0.21092457
1.4,0.02,3268990000.0,142630,3.72548065,3.87222883,0.2109419
1.4,0.02,3268990000.0,142631,3.72547953,3.87218276,0.21098344
1.4,0.02,3268990000.0,142632,3.72549937,3.87222829,0.21101724
1.4,0.02,3268990000.0,142633,3.72552293,3.87229973,0.21103999
1.4,0.02,3268990000.0,142634,3.72550954,3.87219875,0.21108738
1.4,0.02,3268990000.0,142635,3.72551721,3.87218285,0.21113396
1.4,0.02,3268990000.0,142636,3.72553224,3.87219953,0.21117739
1.4,0.02,3268990000.0,142637,3.72555165,3.87223841,0.21121611
1.4,0.02,3268990000.0,142638,3.72557323,3.87228216,0.21125864
1.4,0.02,3268990000.0,142639,3.72558504,3.87231259,0.21127542
1.4,0.02,3268990000.0,142640,3.72558504,3.87228367,0.21130431
1.4,0.02,3268990000.0,142641,3.72559128,3.87226472,0.2113482
1.4,0.02,3268990000.0,142642,3.72559692,3.87220898,0.21142647
1.4,0.02,3268990000.0,142643,3.7256229,3.87223268,0.21150665
1.4,0.02,3268990000.0,142644,3.72562162,3.87215488,0.21157932
1.4,0.02,3268990000.0,142621,3.72537321,3.87216472,0.21057649
1.4,0.02,3268990000.0,142645,3.72563784,3.87216486,0.21163418
1.4,0.02,3268990000.0,142620,3.7253739,3.87220869,0.21053531
1.4,0.02,3268990000.0,142618,3.72534457,3.87219147,0.2104353
1.4,0.02,3268990000.0,142595,3.72506086,3.8723362,0.20915643
1.4,0.02,3268990000.0,142596,3.72503611,3.87216208,0.20923155
1.4,0.02,3268990000.0,142597,3.72504874,3.87214721,0.20929692
1.4,0.02,3268990000.0,142598,3.72507577,3.87221954,0.20933266
1.4,0.02,3268990000.0,142599,3.7250931,3.87225179,0.20936968
1.4,0.02,3268990000.0,142600,3.72509172,3.87221378,0.20940216
1.4,0.02,3268990000.0,142601,3.72509545,3.87219348,0.20943737
1.4,0.02,3268990000.0,142602,3.72511146,3.87223089,0.20946395
1.4,0.02,3268990000.0,142603,3.72513423,3.87231298,0.20947294
1.4,0.02,3268990000.0,142604,3.72513225,3.87223262,0.20954533
1.4,0.02,3268990000.0,142605,3.72515305,3.87221912,0.20964198
1.4,0.02,3268990000.0,142606,3.72515932,3.87218758,0.20969857
1.4,0.02,3268990000.0,142607,3.72516967,3.8721799,0.20974764
1.4,0.02,3268990000.0,142608,3.72518944,3.87222246,0.20978412
1.4,0.02,3268990000.0,142609,3.72520546,3.87224269,0.20982795
1.4,0.02,3268990000.0,142610,3.72523642,3.87228274,0.20991168
1.4,0.02,3268990000.0,142611,3.72523868,3.87223519,0.20996826
1.4,0.02,3268990000.0,142612,3.7252405,3.87217805,0.21003265
1.4,0.02,3268990000.0,142613,3.72526142,3.87221134,0.21008301
1.4,0.02,3268990000.0,142614,3.72528505,3.87217306,0.21021575
1.4,0.02,3268990000.0,142615,3.72532155,3.87222281,0.21031196
1.4,0.02,3268990000.0,142616,3.72534106,3.87227887,0.21033389
1.4,0.02,3268990000.0,142617,3.72534124,3.87224416,0.21036931
1.4,0.02,3268990000.0,142619,3.72536496,3.87220387,0.21050441
1.4,0.02,3268990000.0,142646,3.72565289,3.87217206,0.21168715
1.4,0.02,3268990000.0,142647,3.72567367,3.87220651,0.21173578
1.4,0.02,3268990000.0,142648,3.72568931,3.8722582,0.21174662
1.4,0.02,3268990000.0,142677,3.72601597,3.87218147,0.21312912
1.4,0.02,3268990000.0,142678,3.72601611,3.87214825,0.21316289
1.4,0.02,3268990000.0,142679,3.72603443,3.87220287,0.21318153
1.4,0.02,3268990000.0,142680,3.72604571,3.87222485,0.21320461
1.4,0.02,3268990000.0,142681,3.72606344,3.87226563,0.21323471
1.4,0.02,3268990000.0,142682,3.72604829,3.87214923,0.21329051
1.4,0.02,3268990000.0,142683,3.7260574,3.87213368,0.21334247
1.4,0.02,3268990000.0,142684,3.72608007,3.87219126,0.21337555
1.4,0.02,3268990000.0,142685,3.72609732,3.87222796,0.2134078
1.4,0.02,3268990000.0,142686,3.72612047,3.87229075,0.21343757
1.4,0.02,3268990000.0,142687,3.72612077,3.87222766,0.21350182
1.4,0.02,3268990000.0,142688,3.72612159,3.87215614,0.21357661
1.4,0.02,3268990000.0,142689,3.72614181,3.87217635,0.21363725
1.4,0.02,3268990000.0,142690,3.72615923,3.87218348,0.21369977
1.4,0.02,3268990000.0,142691,3.72615229,3.87211232,0.21374318
1.4,0.02,3268990000.0,142692,3.72616466,3.87213032,0.21377464
1.4,0.02,3268990000.0,142693,3.72617113,3.87211443,0.21381637
1.4,0.02,3268990000.0,142694,3.72619558,3.87218727,0.21384131
1.4,0.02,3268990000.0,142695,3.72621363,3.87222903,0.21387168
1.4,0.02,3268990000.0,142696,3.72622625,3.87220105,0.21395011
1.4,0.02,3268990000.0,142697,3.72623791,3.87221052,0.21398728
1.4,0.02,3268990000.0,142698,3.7262503,3.87223406,0.21401327
1.4,0.02,3268990000.0,142699,3.72625059,3.87217799,0.21407046
1.4,0.02,3268990000.0,142676,3.72601772,3.8722145,0.21310311
1.4,0.02,3268990000.0,142675,3.72599133,3.8721381,0.21307399
1.4,0.02,3268990000.0,142674,3.72597831,3.8721464,0.21301365
1.4,0.02,3268990000.0,142673,3.7259696,3.87218593,0.21293931
1.4,0.02,3268990000.0,142649,3.72567572,3.87216501,0.21178545
1.4,0.02,3268990000.0,142650,3.72568221,3.87213784,0.21183852
1.4,0.02,3268990000.0,142651,3.72570476,3.87218488,0.21188168
1.4,0.02,3268990000.0,142652,3.72571461,3.87214428,0.21196162
1.4,0.02,3268990000.0,142653,3.72572872,3.87216891,0.21199341
1.4,0.02,3268990000.0,142654,3.72574419,3.87221557,0.21200863
1.4,0.02,3268990000.0,142655,3.72575305,3.87223127,0.21202835
1.4,0.02,3268990000.0,142656,3.72575732,3.87220011,0.21207652
1.4,0.02,3268990000.0,142657,3.72578098,3.8722507,0.21212054
1.4,0.02,3268990000.0,142658,3.72577777,3.87219622,0.21216216
1.4,0.02,3268990000.0,142659,3.72578762,3.87219941,0.21219838
1.4,0.02,3268990000.0,142594,3.72503302,3.87224652,0.20913479
1.4,0.02,3268990000.0,142660,3.72579701,3.87219277,0.21224251
1.4,0.02,3268990000.0,142662,3.72583345,3.87224686,0.21233413
1.4,0.02,3268990000.0,142663,3.72584902,3.87228898,0.21235426
1.4,0.02,3268990000.0,142664,3.7258522,3.87227627,0.21237967
1.4,0.02,3268990000.0,142665,3.72585995,3.87227007,0.21241684
1.4,0.02,3268990000.0,142666,3.72586515,3.87222154,0.21248614
1.4,0.02,3268990000.0,142667,3.72589381,3.87227772,0.21254455
1.4,0.02,3268990000.0,142668,3.7258796,3.87214791,0.21261752
1.4,0.02,3268990000.0,142669,3.72589605,3.87215744,0.21267376
1.4,0.02,3268990000.0,142670,3.72591556,3.872189,0.21272021
1.4,0.02,3268990000.0,142671,3.72594013,3.8722565,0.21275096
1.4,0.02,3268990000.0,142672,3.72595552,3.87226141,0.21280754
1.4,0.02,3268990000.0,142661,3.72582069,3.87225776,0.21227222
1.4,0.02,3268990000.0,142484,3.72376915,3.87222918,0.20410005
1.4,0.02,3268990000.0,142593,3.72500911,3.87219305,0.20909267
1.4,0.02,3268990000.0,142591,3.72500762,3.87228381,0.20899599
1.4,0.02,3268990000.0,142513,3.72409963,3.87225401,0.20539627
1.4,0.02,3268990000.0,142514,3.7241142,3.87223541,0.2054731
1.4,0.02,3268990000.0,142515,3.72412046,3.87221506,0.20551844
1.4,0.02,3268990000.0,142516,3.72413704,3.872256,0.20554379
1.4,0.02,3268990000.0,142517,3.72415414,3.87231005,0.2055581
1.4,0.02,3268990000.0,142518,3.72415442,3.8722431,0.20562616
1.4,0.02,3268990000.0,142519,3.72415228,3.87218201,0.20567867
1.4,0.02,3268990000.0,142520,3.72416033,3.87216686,0.20572599
1.4,0.02,3268990000.0,142521,3.72418086,3.87221591,0.20575901
1.4,0.02,3268990000.0,142522,3.72419011,3.87219594,0.20581597
1.4,0.02,3268990000.0,142523,3.72421615,3.87224947,0.20586656
1.4,0.02,3268990000.0,142524,3.72422139,3.87223814,0.2058988
1.4,0.02,3268990000.0,142525,3.72423442,3.87226932,0.20591972
1.4,0.02,3268990000.0,142526,3.72423119,3.87220097,0.20597512
1.4,0.02,3268990000.0,142527,3.72424434,3.87217886,0.20604979
1.4,0.02,3268990000.0,142528,3.72426942,3.87220161,0.20612734
1.4,0.02,3268990000.0,142529,3.72428442,3.87223332,0.20615557
1.4,0.02,3268990000.0,142530,3.72428744,3.87221026,0.2061907
1.4,0.02,3268990000.0,142531,3.72428829,3.87214625,0.20625809
1.4,0.02,3268990000.0,142532,3.72430501,3.87213355,0.20633761
1.4,0.02,3268990000.0,142533,3.72431995,3.87216683,0.2063641
1.4,0.02,3268990000.0,142534,3.72432654,3.87217067,0.20638657
1.4,0.02,3268990000.0,142535,3.72434506,3.87223654,0.20639475
1.4,0.02,3268990000.0,142512,3.72407433,3.87219714,0.20535198
1.4,0.02,3268990000.0,142536,3.72434074,3.87217126,0.20644275
1.4,0.02,3268990000.0,142511,3.72407661,3.87227011,0.20528814
1.4,0.02,3268990000.0,142509,3.72404101,3.87218574,0.20523019
1.4,0.02,3268990000.0,142486,3.72379203,3.87226794,0.20415276
1.4,0.02,3268990000.0,142487,3.72379696,3.87223627,0.2042041
1.4,0.02,3268990000.0,142488,3.72381069,3.87223389,0.20426137
1.4,0.02,3268990000.0,142489,3.72381754,3.87215422,0.20436842
1.4,0.02,3268990000.0,142490,3.7238306,3.87216242,0.20441241
1.4,0.02,3268990000.0,142491,3.72384767,3.87220858,0.20443453
1.4,0.02,3268990000.0,142492,3.72385896,3.87223336,0.20445487
1.4,0.02,3268990000.0,142493,3.72387744,3.87229417,0.20446796
1.4,0.02,3268990000.0,142494,3.72387937,3.87222759,0.2045422
1.4,0.02,3268990000.0,142495,3.7238761,3.87215525,0.20460146
1.4,0.02,3268990000.0,142496,3.72389614,3.87220244,0.2046344
1.4,0.02,3268990000.0,142497,3.72390284,3.87218441,0.20467918
1.4,0.02,3268990000.0,142498,3.72392102,3.87221024,0.20472606
1.4,0.02,3268990000.0,142499,3.7239357,3.87219085,0.20480412
1.4,0.02,3268990000.0,142500,3.72394565,3.87219283,0.20484192
1.4,0.02,3268990000.0,142501,3.72395114,3.87217664,0.20488006
1.4,0.02,3268990000.0,142502,3.72396881,3.87221932,0.20490801
1.4,0.02,3268990000.0,142503,3.72397702,3.87220013,0.20495998
1.4,0.02,3268990000.0,142504,3.72398751,3.87222137,0.20498068
1.4,0.02,3268990000.0,142505,3.72398476,3.87217891,0.20501216
1.4,0.02,3268990000.0,142506,3.72400238,3.87222862,0.20503288
1.4,0.02,3268990000.0,142507,3.72401625,3.87226445,0.2050525
1.4,0.02,3268990000.0,142508,3.72401582,3.87218146,0.20513375
1.4,0.02,3268990000.0,142510,3.72406026,3.87223046,0.20526243
1.4,0.02,3268990000.0,142537,3.72436331,3.87221703,0.20648719
1.4,0.02,3268990000.0,142538,3.72437538,3.87224988,0.2065026
1.4,0.02,3268990000.0,142539,3.72437748,3.87223569,0.2065252
1.4,0.02,3268990000.0,142568,3.72473242,3.87218397,0.20799577
1.4,0.02,3268990000.0,142569,3.7247429,3.87218433,0.20803728
1.4,0.02,3268990000.0,142570,3.72476558,3.87223978,0.20807251
1.4,0.02,3268990000.0,142571,3.72478082,3.87223158,0.20814163
1.4,0.02,3268990000.0,142572,3.72479249,3.87224646,0.20817344
1.4,0.02,3268990000.0,142573,3.72479103,3.87219353,0.20822048
1.4,0.02,3268990000.0,142574,3.72480834,3.87222092,0.2082623
1.4,0.02,3268990000.0,142575,3.72482008,3.8722083,0.20832187
1.4,0.02,3268990000.0,142576,3.7248368,3.87218577,0.20841122
1.4,0.02,3268990000.0,142577,3.72485467,3.87222925,0.20843918
1.4,0.02,3268990000.0,142578,3.72485348,3.8721828,0.20848085
1.4,0.02,3268990000.0,142579,3.72487225,3.87222705,0.20851165
1.4,0.02,3268990000.0,142580,3.72489722,3.87232297,0.20851557
1.4,0.02,3268990000.0,142581,3.72490249,3.87228415,0.20857545
1.4,0.02,3268990000.0,142582,3.72489118,3.87216417,0.20865015
1.4,0.02,3268990000.0,142583,3.72490558,3.87216273,0.20870918
1.4,0.02,3268990000.0,142584,3.72491927,3.87215387,0.20877273
1.4,0.02,3268990000.0,142585,3.72494872,3.87223492,0.20880946
1.4,0.02,3268990000.0,142586,3.72494848,3.87220238,0.20884101
1.4,0.02,3268990000.0,142587,3.72495125,3.87217617,0.2088783
1.4,0.02,3268990000.0,142588,3.72496965,3.87222599,0.20890203
1.4,0.02,3268990000.0,142589,3.7249823,3.87224832,0.20893027
1.4,0.02,3268990000.0,142590,3.72499793,3.87226585,0.20897521
1.4,0.02,3268990000.0,142567,3.72471418,3.87214563,0.20796115
1.4,0.02,3268990000.0,142566,3.72471354,3.87219097,0.20791327
1.4,0.02,3268990000.0,142565,3.72470855,3.87221362,0.20787071
1.4,0.02,3268990000.0,142564,3.72469728,3.87222146,0.2078178
1.4,0.02,3268990000.0,142540,3.72437506,3.87217215,0.20657902
1.4,0.02,3268990000.0,142541,3.72439777,3.872222,0.20661998
1.4,0.02,3268990000.0,142542,3.72441109,3.87220701,0.20668819
1.4,0.02,3268990000.0,142543,3.72444043,3.8722603,0.20675221
1.4,0.02,3268990000.0,142544,3.72444066,3.87220579,0.20680764
1.4,0.02,3268990000.0,142545,3.72444742,3.8721753,0.20686511
1.4,0.02,3268990000.0,142546,3.72447644,3.8722732,0.20688328
1.4,0.02,3268990000.0,142547,3.72447958,3.87221565,0.20695335
1.4,0.02,3268990000.0,142548,3.72449327,3.87224493,0.20697881
1.4,0.02,3268990000.0,142549,3.724492,3.8722021,0.20701651
1.4,0.02,3268990000.0,142550,3.72449853,3.87217405,0.20707066
1.4,0.02,3268990000.0,142592,3.72500408,3.8722311,0.20903454
1.4,0.02,3268990000.0,142551,3.72452851,3.87224747,0.20711713
1.4,0.02,3268990000.0,142553,3.72454569,3.87214558,0.20728765
1.4,0.02,3268990000.0,142554,3.72456694,3.87220854,0.20730967
1.4,0.02,3268990000.0,142555,3.72457249,3.8721924,0.20734797
1.4,0.02,3268990000.0,142556,3.72459802,3.87228084,0.20736163
1.4,0.02,3268990000.0,142557,3.72463061,3.87227732,0.20749546
1.4,0.02,3268990000.0,142558,3.72463162,3.87220122,0.20757558
1.4,0.02,3268990000.0,142559,3.72464839,3.87221966,0.20762418
1.4,0.02,3268990000.0,142560,3.72465939,3.87221112,0.20767669
1.4,0.02,3268990000.0,142561,3.72468596,3.87228832,0.20770575
1.4,0.02,3268990000.0,142562,3.72468495,3.8722557,0.20773432
1.4,0.02,3268990000.0,142563,3.72468195,3.8721996,0.20777836
1.4,0.02,3268990000.0,142552,3.72453225,3.87214346,0.20723604
1.4,0.02,3268990000.0,142266,3.72148858,3.87221956,0.19499391
1.4,0.02,3268990000.0,142265,3.72148801,3.87224547,0.19496573
1.4,0.02,3268990000.0,142264,3.72147735,3.87221604,0.19495255
1.4,0.02,3268990000.0,141967,3.71849657,3.87218561,0.18306888
1.4,0.02,3268990000.0,141968,3.71850241,3.87218122,0.18309664
1.4,0.02,3268990000.0,141969,3.71850887,3.87216428,0.18313936
1.4,0.02,3268990000.0,141970,3.71852742,3.87221022,0.18316757
1.4,0.02,3268990000.0,141971,3.71853011,3.87219812,0.18319042
1.4,0.02,3268990000.0,141972,3.71853919,3.8722217,0.18320313
1.4,0.02,3268990000.0,141973,3.71853156,3.87214482,0.1832495
1.4,0.02,3268990000.0,141974,3.71854217,3.87213501,0.18330169
1.4,0.02,3268990000.0,141975,3.71857065,3.87221239,0.18333821
1.4,0.02,3268990000.0,141976,3.7185776,3.87222728,0.18335109
1.4,0.02,3268990000.0,141977,3.71857422,3.87218306,0.18338176
1.4,0.02,3268990000.0,141978,3.71858063,3.87217222,0.18341822
1.4,0.02,3268990000.0,141979,3.71859967,3.8722144,0.18345216
1.4,0.02,3268990000.0,141980,3.71860587,3.87222799,0.18346335
1.4,0.02,3268990000.0,141981,3.71860076,3.87218254,0.18348835
1.4,0.02,3268990000.0,141982,3.71859748,3.872127,0.18353074
1.4,0.02,3268990000.0,141983,3.71861852,3.87217472,0.18356716
1.4,0.02,3268990000.0,141984,3.7186348,3.87221035,0.18359659
1.4,0.02,3268990000.0,141985,3.71865649,3.87225647,0.18363721
1.4,0.02,3268990000.0,141986,3.71866725,3.8722113,0.18372536
1.4,0.02,3268990000.0,141987,3.7186855,3.87224881,0.18376083
1.4,0.02,3268990000.0,141988,3.71869016,3.87223701,0.18379125
1.4,0.02,3268990000.0,141989,3.71869489,3.87219583,0.18385128
1.4,0.02,3268990000.0,141966,3.71848487,3.87217274,0.183035
1.4,0.02,3268990000.0,141990,3.71869816,3.87217908,0.1838811
1.4,0.02,3268990000.0,141965,3.71847646,3.87220402,0.18297011
1.4,0.02,3268990000.0,141963,3.71846008,3.87219894,0.18290975
1.4,0.02,3268990000.0,141940,3.71822139,3.87227656,0.18187808
1.4,0.02,3268990000.0,141941,3.71823217,3.87225126,0.18194645
1.4,0.02,3268990000.0,141942,3.7182529,3.87228184,0.18199873
1.4,0.02,3268990000.0,141943,3.71824692,3.87220505,0.1820516
1.4,0.02,3268990000.0,141944,3.71825955,3.87222015,0.18208701
1.4,0.02,3268990000.0,141945,3.71826562,3.87219038,0.18214102
1.4,0.02,3268990000.0,141946,3.71828576,3.87223065,0.18218126
1.4,0.02,3268990000.0,141947,3.71831724,3.87234186,0.18219593
1.4,0.02,3268990000.0,141948,3.71830288,3.87222071,0.1822596
1.4,0.02,3268990000.0,141949,3.71831394,3.87220126,0.18232329
1.4,0.02,3268990000.0,141950,3.71833184,3.87222738,0.18236874
1.4,0.02,3268990000.0,141951,3.71834511,3.87221678,0.18243235
1.4,0.02,3268990000.0,141952,3.71834992,3.87220672,0.18246165
1.4,0.02,3268990000.0,141953,3.71836748,3.87226302,0.18247555
1.4,0.02,3268990000.0,141954,3.71836997,3.87225335,0.18249517
1.4,0.02,3268990000.0,141955,3.71838296,3.87227591,0.18252455
1.4,0.02,3268990000.0,141956,3.71840439,3.87235158,0.18253456
1.4,0.02,3268990000.0,141957,3.71839829,3.87219605,0.18266564
1.4,0.02,3268990000.0,141958,3.71840023,3.87212685,0.18274257
1.4,0.02,3268990000.0,141959,3.71842068,3.8721551,0.18279608
1.4,0.02,3268990000.0,141960,3.71842973,3.8721321,0.18285524
1.4,0.02,3268990000.0,141961,3.71843974,3.87214657,0.18288081
1.4,0.02,3268990000.0,141962,3.71844451,3.8721477,0.18289871
1.4,0.02,3268990000.0,141964,3.71846,3.87217292,0.18293538
