initial_mass,initial_Z,star_age,model_number,log_Teff,log_L,log_g
1.3,0.0025,2158496000.0,28197,3.69975008,3.89833149,0.09273768
1.3,0.0025,2158496000.0,28198,3.6998458,3.8983374,0.09311387
1.3,0.0025,2158496000.0,28199,3.69995933,3.8983327,0.09357169
1.3,0.0025,2158496000.0,28200,3.7000934,3.89832853,0.09411098
1.3,0.0025,2158496000.0,28201,3.70027882,3.89833602,0.09484376
1.3,0.0025,2158496000.0,28202,3.7003808,3.89833314,0.09525372
1.3,0.0025,2158496000.0,28195,3.69959384,3.89834131,0.09210427
1.3,0.0025,2158496000.0,28126,3.69226055,3.89829775,0.0628846
1.3,0.0025,2158496000.0,28185,3.69845438,3.89833295,0.08756452
1.3,0.0025,2158496000.0,28183,3.69824061,3.89832259,0.08672176
1.3,0.0025,2158496000.0,28167,3.69648675,3.89832263,0.07972206
1.3,0.0025,2158496000.0,28168,3.69656554,3.89830021,0.08005883
1.3,0.0025,2158496000.0,28169,3.6966477,3.89831537,0.08037151
1.3,0.0025,2158496000.0,28170,3.69674601,3.89831899,0.08076015
1.3,0.0025,2158496000.0,28171,3.69686525,3.89831682,0.08123814
1.3,0.0025,2158496000.0,28172,3.69695407,3.89832113,0.08158845
1.3,0.0025,2158496000.0,28173,3.69702374,3.89832613,0.08186142
1.3,0.0025,2158496000.0,28184,3.69833857,3.89832981,0.08710548
1.3,0.0025,2158496000.0,28174,3.69711163,3.89832542,0.08221287
1.3,0.0025,2158496000.0,28176,3.69734174,3.8983207,0.08313585
1.3,0.0025,2158496000.0,28177,3.69749336,3.8983192,0.08374242
1.3,0.0025,2158496000.0,28178,3.69758319,3.8983187,0.08410138
1.3,0.0025,2158496000.0,28179,3.69767683,3.89831369,0.08448012
1.3,0.0025,2158496000.0,28180,3.69782429,3.89831938,0.08506325
1.3,0.0025,2158496000.0,28181,3.69795977,3.89832535,0.08559796
1.3,0.0025,2158496000.0,28045,3.6853416,3.89825341,0.03533953
1.3,0.0025,2158496000.0,28175,3.69721529,3.89831873,0.08263323
1.3,0.0025,2158496000.0,28125,3.69218777,3.89829351,0.0625986
1.3,0.0025,2158496000.0,28182,3.69814453,3.89833476,0.08632612
1.3,0.0025,2158496000.0,28123,3.69199147,3.89829501,0.06181415
1.3,0.0025,2158496000.0,28066,3.68717389,3.89827773,0.04261961
1.3,0.0025,2158496000.0,28067,3.68723198,3.89826188,0.04286701
1.3,0.0025,2158496000.0,28068,3.68729863,3.89826825,0.04312642
1.3,0.0025,2158496000.0,28069,3.68737971,3.89826484,0.04345318
1.3,0.0025,2158496000.0,28070,3.68746484,3.89826812,0.04378929
1.3,0.0025,2158496000.0,28071,3.68756917,3.89827764,0.04419569
1.3,0.0025,2158496000.0,28072,3.68762868,3.89826148,0.04444907
1.3,0.0025,2158496000.0,28065,3.68707561,3.89826524,0.04224033
1.3,0.0025,2158496000.0,28074,3.6877681,3.89826412,0.04500225
1.3,0.0025,2158496000.0,28076,3.68796712,3.89826467,0.04579516
1.3,0.0025,2158496000.0,28077,3.68803075,3.89826946,0.04604403
1.3,0.0025,2158496000.0,28078,3.68809596,3.89827209,0.04630139
1.3,0.0025,2158496000.0,28079,3.68821175,3.89828401,0.04675158
1.3,0.0025,2158496000.0,28080,3.68831069,3.89828023,0.04714987
1.3,0.0025,2158496000.0,28081,3.68843919,3.89827815,0.04766449
1.3,0.0025,2158496000.0,28082,3.68850674,3.89827291,0.04793904
1.3,0.0025,2158496000.0,28075,3.68785836,3.89826614,0.04536008
1.3,0.0025,2158496000.0,28083,3.68857541,3.89827345,0.04821228
1.3,0.0025,2158496000.0,28064,3.68699516,3.89826914,0.04191573
1.3,0.0025,2158496000.0,28062,3.68685421,3.89826623,0.0413567
1.3,0.0025,2158496000.0,28124,3.69211439,3.89829794,0.06230146
1.3,0.0025,2158496000.0,28047,3.68553273,3.89825114,0.03610352
1.3,0.0025,2158496000.0,28048,3.68564519,3.89825234,0.03655049
1.3,0.0025,2158496000.0,28049,3.68573461,3.89825414,0.03690537
1.3,0.0025,2158496000.0,28050,3.6858035,3.898248,0.03718604
1.3,0.0025,2158496000.0,28051,3.68588787,3.89825648,0.03751385
1.3,0.0025,2158496000.0,28052,3.68599,3.89826121,0.03791618
1.3,0.0025,2158496000.0,28063,3.68692743,3.89826531,0.04164956
1.3,0.0025,2158496000.0,28053,3.6860478,3.89824428,0.03816343
1.3,0.0025,2158496000.0,28055,3.68618623,3.89825965,0.03869987
1.3,0.0025,2158496000.0,28056,3.68627496,3.89826123,0.03905196
1.3,0.0025,2158496000.0,28057,3.68638114,3.89826115,0.03947525
1.3,0.0025,2158496000.0,28058,3.68644221,3.89825444,0.03972534
1.3,0.0025,2158496000.0,28059,3.68650634,3.89826336,0.03997203
1.3,0.0025,2158496000.0,28060,3.68664011,3.89827349,0.0404959
1.3,0.0025,2158496000.0,28061,3.68673144,3.89825235,0.04088109
1.3,0.0025,2158496000.0,28054,3.68610941,3.89825405,0.03839924
1.3,0.0025,2158496000.0,28084,3.68865978,3.89827956,0.04854256
1.3,0.0025,2158496000.0,28073,3.68769154,3.89826674,0.04469438
1.3,0.0025,2158496000.0,28086,3.68887956,3.89828504,0.04941338
1.3,0.0025,2158496000.0,28107,3.69060719,3.89828554,0.05630248
1.3,0.0025,2158496000.0,28108,3.69069622,3.89829146,0.05665161
1.3,0.0025,2158496000.0,28109,3.69080141,3.89828263,0.05707993
1.3,0.0025,2158496000.0,28110,3.69086485,3.89827702,0.05733853
1.3,0.0025,2158496000.0,28111,3.69093617,3.89828808,0.057612
1.3,0.0025,2158496000.0,28112,3.69101403,3.89828947,0.05792112
1.3,0.0025,2158496000.0,28113,3.69110739,3.89829422,0.05828873
1.3,0.0025,2158496000.0,28106,3.69053319,3.89828104,0.05601184
1.3,0.0025,2158496000.0,28114,3.69121888,3.898288,0.05873958
1.3,0.0025,2158496000.0,28116,3.69135753,3.89828974,0.05929088
1.3,0.0025,2158496000.0,28117,3.69143817,3.8982903,0.05961193
1.3,0.0025,2158496000.0,28118,3.6915364,3.89829209,0.06000192
1.3,0.0025,2158496000.0,28119,3.69165978,3.89829386,0.0604923
1.3,0.0025,2158496000.0,28120,3.6917295,3.89829134,0.06077288
1.3,0.0025,2158496000.0,28121,3.69179991,3.89829034,0.06105472
1.3,0.0025,2158496000.0,28122,3.69188526,3.89829214,0.06139335
1.3,0.0025,2158496000.0,28085,3.68875927,3.89828564,0.04893317
1.3,0.0025,2158496000.0,28105,3.6904617,3.89829299,0.05571483
1.3,0.0025,2158496000.0,28115,3.6912899,3.89829437,0.05901649
1.3,0.0025,2158496000.0,28103,3.6902369,3.89828869,0.05482262
1.3,0.0025,2158496000.0,28104,3.69033782,3.89828677,0.055227
1.3,0.0025,2158496000.0,28087,3.68895783,3.89826947,0.04974112
1.3,0.0025,2158496000.0,28088,3.68903053,3.89827183,0.05002863
1.3,0.0025,2158496000.0,28089,3.6891177,3.89827556,0.05037247
1.3,0.0025,2158496000.0,28090,3.68922374,3.8982786,0.05079225
1.3,0.0025,2158496000.0,28092,3.68934885,3.89828269,0.05128703
1.3,0.0025,2158496000.0,28093,3.68942347,3.89828372,0.05158351
1.3,0.0025,2158496000.0,28094,3.68951537,3.89828682,0.05194688
1.3,0.0025,2158496000.0,28091,3.6892847,3.89826645,0.05104746
1.3,0.0025,2158496000.0,28096,3.68971174,3.89828135,0.05273563
1.3,0.0025,2158496000.0,28097,3.68977899,3.89827985,0.05300529
1.3,0.0025,2158496000.0,28098,3.68985849,3.89827929,0.05332284
1.3,0.0025,2158496000.0,28099,3.68995461,3.89828354,0.05370193
1.3,0.0025,2158496000.0,28100,3.69001141,3.89828291,0.05392903
1.3,0.0025,2158496000.0,28095,3.68962431,3.89827744,0.05239065
1.3,0.0025,2158496000.0,28101,3.69006926,3.89827704,0.05416558
1.3,0.0025,2158496000.0,28102,3.6901388,3.89828374,0.05443618
1.3,0.0025,2158497000.0,28548,4.27567031,3.89774419,2.39671826
1.3,0.0025,2158497000.0,28555,4.34662714,3.89747908,2.68081069
1.3,0.0025,2158497000.0,28554,4.33528141,3.89752181,2.63538505
1.3,0.0025,2158497000.0,28553,4.32535554,3.89755938,2.59564398
1.3,0.0025,2158497000.0,28550,4.29287031,3.89766241,2.46560005
1.3,0.0025,2158497000.0,28551,4.30325755,3.89762115,2.50719025
1.3,0.0025,2158497000.0,28549,4.28366641,3.89770875,2.4287381
1.3,0.0025,2158497000.0,28556,4.35938979,3.89744562,2.73189474
1.3,0.0025,2158497000.0,28552,4.31492819,3.89758875,2.55390523
1.3,0.0025,2158497000.0,28557,4.37041983,3.89740689,2.77605365
1.3,0.0025,2158497000.0,28566,4.46554523,3.8966162,3.15734595
1.3,0.0025,2158497000.0,28559,4.39097415,3.89727517,2.85840266
1.3,0.0025,2158497000.0,28560,4.40075349,3.89719556,2.89759961
1.3,0.0025,2158497000.0,28561,4.41192181,3.89710828,2.94236017
1.3,0.0025,2158497000.0,28562,4.42434939,3.89703488,2.99214387
1.3,0.0025,2158497000.0,28563,4.43526283,3.89695664,3.03587591
1.3,0.0025,2158497000.0,28564,4.44569228,3.89685501,3.07769533
1.3,0.0025,2158497000.0,28565,4.45573244,3.89674059,3.11797039
1.3,0.0025,2158497000.0,28567,4.47665049,3.89648672,3.20189644
1.3,0.0025,2158497000.0,28568,4.4890909,3.89637471,3.25177012
1.3,0.0025,2158497000.0,28569,4.50018224,3.89624976,3.2962604
1.3,0.0025,2158497000.0,28547,4.26895274,3.89777256,2.36981961
1.3,0.0025,2158497000.0,28558,4.38089529,3.89734778,2.81801457
1.3,0.0025,2158497000.0,28546,4.26219214,3.89778707,2.34276272
1.3,0.0025,2158497000.0,28539,4.18515653,3.89785752,2.0345498
1.3,0.0025,2158497000.0,28544,4.24114535,3.89783588,2.25852671
1.3,0.0025,2158497000.0,28545,4.25091113,3.89781471,2.29761101
1.3,0.0025,2158497000.0,28521,4.02680175,3.89769477,1.40129529
1.3,0.0025,2158497000.0,28522,4.03659972,3.89771021,1.44047128
1.3,0.0025,2158497000.0,28523,4.04644268,3.89772456,1.47982836
1.3,0.0025,2158497000.0,28524,4.05614689,3.89773939,1.51862999
1.3,0.0025,2158497000.0,28525,4.06548085,3.89775457,1.55595035
1.3,0.0025,2158497000.0,28526,4.07430524,3.89777277,1.59122951
1.3,0.0025,2158497000.0,28528,4.09083418,3.89781334,1.6573046
1.3,0.0025,2158497000.0,28529,4.09580135,3.89781762,1.67716898
1.3,0.0025,2158497000.0,28530,4.10077265,3.89782176,1.69705006
1.3,0.0025,2158497000.0,28531,4.10673033,3.89782311,1.72087941
1.3,0.0025,2158497000.0,28527,4.08249038,3.89779575,1.62394698
1.3,0.0025,2158497000.0,28533,4.12200291,3.89782017,1.7819727
1.3,0.0025,2158497000.0,28532,4.11378085,3.89782181,1.74908281
1.3,0.0025,2158497000.0,28542,4.22076728,3.89785866,2.17699169
1.3,0.0025,2158497000.0,28541,4.20972514,3.89785637,2.13282541
1.3,0.0025,2158497000.0,28540,4.19666674,3.89785486,2.08059331
1.3,0.0025,2158497000.0,28538,4.17525814,3.89785597,1.99495779
1.3,0.0025,2158497000.0,28543,4.23114338,3.89785091,2.21850382
1.3,0.0025,2158497000.0,28536,4.15459861,3.89783493,1.91234073
1.3,0.0025,2158497000.0,28535,4.14232099,3.897823,1.86324217
1.3,0.0025,2158497000.0,28534,4.13149633,3.89781898,1.81994756
1.3,0.0025,2158497000.0,28537,4.1651694,3.89784822,1.9546106
1.3,0.0025,2158498000.0,28581,4.63229088,3.89355685,3.8273879
1.3,0.0025,2158498000.0,28589,4.71943034,3.89008772,4.17941486
1.3,0.0025,2158498000.0,28588,4.70906403,3.89064848,4.13738885
1.3,0.0025,2158498000.0,28587,4.69830451,3.89117302,4.09382622
1.3,0.0025,2158498000.0,28586,4.68699058,3.89163805,4.04810549
1.3,0.0025,2158498000.0,28585,4.67449506,3.89203429,3.99772717
1.3,0.0025,2158498000.0,28584,4.66329213,3.89244332,3.95250639
1.3,0.0025,2158498000.0,28583,4.65331217,3.89283478,3.9121951
1.3,0.0025,2158498000.0,28582,4.64298889,3.89321137,3.8705254
1.3,0.0025,2158498000.0,28580,4.62100391,3.89386212,3.78193473
1.3,0.0025,2158498000.0,28571,4.52114203,3.89591343,3.3804359
1.3,0.0025,2158498000.0,28578,4.59733022,3.89440053,3.68670156
1.3,0.0025,2158498000.0,28579,4.60854498,3.89411997,3.73184117
1.3,0.0025,2158498000.0,28572,4.53104618,3.89573311,3.42023284
1.3,0.0025,2158498000.0,28573,4.54230033,3.89554509,3.46543746
1.3,0.0025,2158498000.0,28570,4.51087246,3.89608958,3.33918147
1.3,0.0025,2158498000.0,28575,4.56624887,3.89517087,3.56160582
1.3,0.0025,2158498000.0,28576,4.57703949,3.89493011,3.60500905
1.3,0.0025,2158498000.0,28577,4.58735474,3.89467176,3.6465284
1.3,0.0025,2158498000.0,28574,4.55494837,3.89537074,3.51620394
1.3,0.0025,2158499000.0,28600,4.83532449,3.88164669,4.6514325
1.3,0.0025,2158499000.0,28606,4.889386,3.8749865,4.87433872
1.3,0.0025,2158499000.0,28605,4.87976868,3.87623562,4.8346203
1.3,0.0025,2158499000.0,28604,4.87130683,3.87735775,4.79965078
1.3,0.0025,2158499000.0,28603,4.86271195,3.87845444,4.76417458
1.3,0.0025,2158499000.0,28602,4.85392359,3.87953376,4.7279418
1.3,0.0025,2158499000.0,28601,4.84484168,3.88060206,4.69054589
1.3,0.0025,2158499000.0,28599,4.82506119,3.88264248,4.60938349
1.3,0.0025,2158499000.0,28590,4.72942432,3.88951577,4.21996273
1.3,0.0025,2158499000.0,28597,4.80309784,3.88442081,4.51975177
1.3,0.0025,2158499000.0,28596,4.79393392,3.88522497,4.48229191
1.3,0.0025,2158499000.0,28595,4.78450649,3.88602262,4.44378455
1.3,0.0025,2158499000.0,28594,4.77468435,3.88681671,4.40370189
1.3,0.0025,2158499000.0,28593,4.76435514,3.8875869,4.36161485
1.3,0.0025,2158499000.0,28592,4.75323239,3.88829663,4.31641413
1.3,0.0025,2158499000.0,28591,4.74065122,3.88891048,4.26547561
1.3,0.0025,2158499000.0,28598,4.81340518,3.88356049,4.56184143
1.3,0.0025,2158500000.0,28621,5.02548696,3.8455256,5.44820345
1.3,0.0025,2158500000.0,28620,5.01613295,3.84841391,5.40789908
1.3,0.0025,2158500000.0,28619,5.00798358,3.85087993,5.3728356
1.3,0.0025,2158500000.0,28618,4.99972008,3.85326705,5.33739449
1.3,0.0025,2158500000.0,28616,4.98239051,3.85786965,5.2634736
1.3,0.0025,2158500000.0,28615,4.97287464,3.86011177,5.223168
1.3,0.0025,2158500000.0,28614,4.96208892,3.86232887,5.17780803
1.3,0.0025,2158500000.0,28617,4.9912298,3.85559177,5.30110862
1.3,0.0025,2158500000.0,28612,4.94456223,3.865886,5.10414414
1.3,0.0025,2158500000.0,28611,4.93626183,3.86750142,5.0693271
1.3,0.0025,2158500000.0,28610,4.92781914,3.86907574,5.03398205
1.3,0.0025,2158500000.0,28609,4.91912392,3.87062228,4.99765463
1.3,0.0025,2158500000.0,28608,4.91005431,3.87213663,4.95986181
1.3,0.0025,2158500000.0,28607,4.90037991,3.87358368,4.91971719
1.3,0.0025,2158500000.0,28613,4.95275658,3.86422004,5.1385875
1.3,0.0025,2158501000.0,28633,5.13426543,3.79147525,5.93736769
1.3,0.0025,2158501000.0,28632,5.12604048,3.7974906,5.89845254
1.3,0.0025,2158501000.0,28631,5.11762768,3.80322109,5.85907085
1.3,0.0025,2158501000.0,28630,5.10889922,3.80872478,5.81865329
1.3,0.0025,2158501000.0,28629,5.09947976,3.81415999,5.77554026
1.3,0.0025,2158501000.0,28628,5.08868817,3.81971163,5.72682225
1.3,0.0025,2158501000.0,28625,5.0629873,3.83171287,5.61201755
1.3,0.0025,2158501000.0,28626,5.07121409,3.82807005,5.64856751
1.3,0.0025,2158501000.0,28624,5.05452245,3.83525534,5.57461567
1.3,0.0025,2158501000.0,28623,5.04571895,3.83870186,5.53595515
1.3,0.0025,2158501000.0,28622,5.03629301,3.84207774,5.49487551
1.3,0.0025,2158501000.0,28634,5.14372627,3.78411052,5.98257576
1.3,0.0025,2158501000.0,28627,5.07932382,3.82426859,5.68480791
1.3,0.0025,2158501000.0,28635,5.15448485,3.77505946,6.03466116
