initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.02,7.0,2,2361748.23844672,58003031.377946824,60364779.616393544,58003031.377946824,60364779.616393544,2361748.23844672,2361748.23844672,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0200
0.0015,7.5,2,2190091.6086441353,40587733.6460579,42777825.25470203,40587733.6460579,42777825.25470203,2190091.6086441353,2190091.6086441353,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0015
0.002,7.5,2,1814578.9047569856,41334908.38927932,43149487.29403631,41334908.38927932,43149487.29403631,1814578.9047569856,1814578.9047569856,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0020
0.0025,7.5,2,1558902.6064294428,41929523.8264932,43488426.43292265,41929523.8264932,43488426.43292265,1558902.6064294428,1558902.6064294428,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0025
0.003,7.5,2,1298258.4876164421,42493669.81497441,43791928.302590854,42493669.81497441,43791928.302590854,1298258.4876164421,1298258.4876164421,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0030
0.0035,7.5,2,1150178.614879325,42992464.31559557,44142642.93047489,42992464.31559557,44142642.93047489,1150178.614879325,1150178.614879325,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0035
0.004,7.5,2,1032862.8518718779,43439416.08874961,44472278.94062149,43439416.08874961,44472278.94062149,1032862.8518718779,1032862.8518718779,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0040
0.0045,7.5,2,1034303.6593607739,43743487.228509225,44777790.88787,43743487.228509225,44777790.88787,1034303.6593607739,1034303.6593607739,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0045
0.005,7.5,2,1203866.2084783167,43960357.37882834,45164223.587306656,43960357.37882834,45164223.587306656,1203866.2084783167,1203866.2084783167,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0050
0.0055,7.5,2,1338197.6127868146,44162111.40477177,45500309.01755858,44162111.40477177,45500309.01755858,1338197.6127868146,1338197.6127868146,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0055
0.006,7.5,2,1347944.690719314,44388034.94238199,45735979.63310131,44388034.94238199,45735979.63310131,1347944.690719314,1347944.690719314,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0060
0.0065,7.5,2,1421636.152153805,44617827.352011055,46039463.50416486,44617827.352011055,46039463.50416486,1421636.152153805,1421636.152153805,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0065
0.007,7.5,2,1471313.8619510457,44824319.04771028,46295632.90966132,44824319.04771028,46295632.90966132,1471313.8619510457,1471313.8619510457,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0070
0.0075,7.5,2,1515413.779672347,45049497.40456896,46564911.18424131,45049497.40456896,46564911.18424131,1515413.779672347,1515413.779672347,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0075
0.008,7.5,2,1599675.4058956578,45297437.686234176,46897113.092129834,45297437.686234176,46897113.092129834,1599675.4058956578,1599675.4058956578,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0080
0.0085,7.5,2,1642077.5487376153,45506571.06584325,47148648.61458086,45506571.06584325,47148648.61458086,1642077.5487376153,1642077.5487376153,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0085
0.009,7.5,2,1719266.9916770682,45721206.84751659,47440473.83919366,45721206.84751659,47440473.83919366,1719266.9916770682,1719266.9916770682,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0090
0.0095,7.5,2,1740703.2071033493,45962874.96656402,47703578.17366737,45962874.96656402,47703578.17366737,1740703.2071033493,1740703.2071033493,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0095
0.01,7.5,2,1779221.9485850707,46207727.96296791,47986949.91155298,46207727.96296791,47986949.91155298,1779221.9485850707,1779221.9485850707,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0100
0.0105,7.5,2,1824491.686488457,46389813.09035724,48214304.77684569,46389813.09035724,48214304.77684569,1824491.686488457,1824491.686488457,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0105
0.011,7.5,2,1850209.4903849363,46559803.33557896,48410012.8259639,46559803.33557896,48410012.8259639,1850209.4903849363,1850209.4903849363,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0110
0.012,7.5,2,1928150.441334881,46890738.242441356,48818888.68377624,46890738.242441356,48818888.68377624,1928150.441334881,1928150.441334881,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0120
0.0125,7.5,2,1942653.6539401114,47071964.87189742,49014618.52583753,47071964.87189742,49014618.52583753,1942653.6539401114,1942653.6539401114,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0125
0.013,7.5,2,1958969.4733692035,47247508.55242087,49206478.02579007,47247508.55242087,49206478.02579007,1958969.4733692035,1958969.4733692035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0130
0.0135,7.5,2,1972544.206259787,47417572.00792213,49390116.214181915,47417572.00792213,49390116.214181915,1972544.206259787,1972544.206259787,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0135
0.014,7.5,2,1961587.0389372408,47597180.73963474,49558767.77857198,47597180.73963474,49558767.77857198,1961587.0389372408,1961587.0389372408,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0140
0.0145,7.5,2,1973172.4635481536,47784099.670957536,49757272.13450569,47784099.670957536,49757272.13450569,1973172.4635481536,1973172.4635481536,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0145
0.015,7.5,2,1973452.8860169202,47966692.01297684,49940144.89899376,47966692.01297684,49940144.89899376,1973452.8860169202,1973452.8860169202,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0150
0.0155,7.5,2,1994711.7241549417,48140902.46037183,50135614.18452677,48140902.46037183,50135614.18452677,1994711.7241549417,1994711.7241549417,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0155
0.016,7.5,2,2005258.9520940706,48335665.11603842,50340924.06813249,48335665.11603842,50340924.06813249,2005258.9520940706,2005258.9520940706,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0160
0.0165,7.5,2,2002744.5778798908,48530622.07871865,50533366.65659854,48530622.07871865,50533366.65659854,2002744.5778798908,2002744.5778798908,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0165
0.017,7.5,2,1996861.5401823,48719197.506807126,50716059.046989426,48719197.506807126,50716059.046989426,1996861.5401823,1996861.5401823,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0170
0.0175,7.5,2,2013626.9353211075,48914774.062926434,50928400.99824754,48914774.062926434,50928400.99824754,2013626.9353211075,2013626.9353211075,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0175
0.018,7.5,2,2014020.2880947292,49103016.49739742,51117036.78549215,49103016.49739742,51117036.78549215,2014020.2880947292,2014020.2880947292,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0180
0.0185,7.5,2,2016372.0189368352,49290670.57847216,51307042.597408995,49290670.57847216,51307042.597408995,2016372.0189368352,2016372.0189368352,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0185
0.019,7.5,2,2010498.8433412835,49491932.12883783,51502430.972179115,49491932.12883783,51502430.972179115,2010498.8433412835,2010498.8433412835,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0190
0.0195,7.5,2,1989288.6477406844,49694742.16423077,51684030.811971456,49694742.16423077,51684030.811971456,1989288.6477406844,1989288.6477406844,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0195
0.02,7.5,2,1987241.9336487502,49894859.87733708,51882101.81098583,49894859.87733708,51882101.81098583,1987241.9336487502,1987241.9336487502,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0200
0.0015,8.0,2,1951408.3422847614,36036079.8051245,37987488.14740926,36036079.8051245,37987488.14740926,1951408.3422847614,1951408.3422847614,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0015
0.002,8.0,2,1597755.6633407995,36650889.72175316,38248645.38509396,36650889.72175316,38248645.38509396,1597755.6633407995,1597755.6633407995,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0020
0.0025,8.0,2,1347942.6310160086,37160576.623132676,38508519.254148684,37160576.623132676,38508519.254148684,1347942.6310160086,1347942.6310160086,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0025
0.003,8.0,2,1116442.5790105313,37649368.74642188,38765811.32543241,37649368.74642188,38765811.32543241,1116442.5790105313,1116442.5790105313,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0030
0.0035,8.0,2,939912.5294075683,38078259.122201025,39018171.651608594,38078259.122201025,39018171.651608594,939912.5294075683,939912.5294075683,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0035
0.004,8.0,2,851285.6142818555,38445351.73821655,39296637.352498405,38445351.73821655,39296637.352498405,851285.6142818555,851285.6142818555,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0040
0.0045,8.0,2,890471.2474180758,38663648.76176198,39554120.009180054,38663648.76176198,39554120.009180054,890471.2474180758,890471.2474180758,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0045
0.005,8.0,2,952954.5744377375,38866768.60062106,39819723.1750588,38866768.60062106,39819723.1750588,952954.5744377375,952954.5744377375,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0050
0.0055,8.0,2,1022561.3606097698,39036950.1518097,40059511.51241947,39036950.1518097,40059511.51241947,1022561.3606097698,1022561.3606097698,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0055
0.006,8.0,2,1142410.9486142173,39220963.400945835,40363374.34956005,39220963.400945835,40363374.34956005,1142410.9486142173,1142410.9486142173,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0060
0.0065,8.0,2,1218213.7860840634,39375641.89042019,40593855.676504254,39375641.89042019,40593855.676504254,1218213.7860840634,1218213.7860840634,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0065
0.007,8.0,2,1252369.7873467878,39552770.96979263,40805140.757139415,39552770.96979263,40805140.757139415,1252369.7873467878,1252369.7873467878,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0070
0.0075,8.0,2,1290045.285791792,39717600.79772096,41007646.08351275,39717600.79772096,41007646.08351275,1290045.285791792,1290045.285791792,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0075
0.008,8.0,2,1332797.6528622806,39889923.86450336,41222721.51736564,39889923.86450336,41222721.51736564,1332797.6528622806,1332797.6528622806,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0080
0.0085,8.0,2,1338651.221268557,40078268.489912175,41416919.71118073,40078268.489912175,41416919.71118073,1338651.221268557,1338651.221268557,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0085
0.009,8.0,2,1430267.9649288729,40254471.80757323,41684739.7725021,40254471.80757323,41684739.7725021,1430267.9649288729,1430267.9649288729,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0090
0.0095,8.0,2,1448072.6770220622,40440918.512921035,41888991.1899431,40440918.512921035,41888991.1899431,1448072.6770220622,1448072.6770220622,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0095
0.01,8.0,2,1483087.2963831052,40626760.2495149,42109847.545898005,40626760.2495149,42109847.545898005,1483087.2963831052,1483087.2963831052,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0100
0.0105,8.0,2,1474144.57539884,40768214.508369274,42242359.083768114,40768214.508369274,42242359.083768114,1474144.57539884,1474144.57539884,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0105
0.011,8.0,2,1557282.926760964,40897903.88256899,42455186.80932996,40897903.88256899,42455186.80932996,1557282.926760964,1557282.926760964,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0110
0.0115,8.0,2,1572049.041759245,41031576.097651355,42603625.1394106,41031576.097651355,42603625.1394106,1572049.041759245,1572049.041759245,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0115
0.012,8.0,2,1589585.4150551409,41168117.08895694,42757702.50401208,41168117.08895694,42757702.50401208,1589585.4150551409,1589585.4150551409,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0120
0.0125,8.0,2,1633348.1706356928,41302282.04302225,42935630.213657945,41302282.04302225,42935630.213657945,1633348.1706356928,1633348.1706356928,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0125
0.013,8.0,2,1665456.0909499675,41431743.07310542,43097199.164055385,41431743.07310542,43097199.164055385,1665456.0909499675,1665456.0909499675,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0130
0.0135,8.0,2,1641298.4610292017,41573253.44678054,43214551.90780974,41573253.44678054,43214551.90780974,1641298.4610292017,1641298.4610292017,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0135
0.014,8.0,2,1682170.5009604245,41706871.57915001,43389042.08011044,41706871.57915001,43389042.08011044,1682170.5009604245,1682170.5009604245,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0140
0.0145,8.0,2,1664533.0425947532,41860789.790124826,43525322.83271958,41860789.790124826,43525322.83271958,1664533.0425947532,1664533.0425947532,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0145
0.015,8.0,2,1707329.869826816,41987822.588633694,43695152.45846051,41987822.588633694,43695152.45846051,1707329.869826816,1707329.869826816,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0150
0.0155,8.0,2,1656036.0279122368,42148666.63615457,43804702.66406681,42148666.63615457,43804702.66406681,1656036.0279122368,1656036.0279122368,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0155
0.016,8.0,2,1693307.5119526535,42290499.70551228,43983807.21746493,42290499.70551228,43983807.21746493,1693307.5119526535,1693307.5119526535,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0160
0.0165,8.0,2,1705683.6425667778,42435900.553824335,44141584.19639111,42435900.553824335,44141584.19639111,1705683.6425667778,1705683.6425667778,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0165
0.017,8.0,2,1678503.1236891001,42599740.37315989,44278243.49684899,42599740.37315989,44278243.49684899,1678503.1236891001,1678503.1236891001,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0170
0.0175,8.0,2,1691365.4011495784,42738749.77590156,44430115.17705114,42738749.77590156,44430115.17705114,1691365.4011495784,1691365.4011495784,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0175
0.018,8.0,2,1708132.7002912983,42883927.30582175,44592060.006113045,42883927.30582175,44592060.006113045,1708132.7002912983,1708132.7002912983,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0180
0.0185,8.0,2,1694246.9148962125,43044205.37723054,44738452.29212675,43044205.37723054,44738452.29212675,1694246.9148962125,1694246.9148962125,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0185
0.019,8.0,2,1693007.1937992647,43198639.04207424,44891646.235873505,43198639.04207424,44891646.235873505,1693007.1937992647,1693007.1937992647,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0190
0.0195,8.0,2,1683666.9483821243,43355284.010386,45038950.95876812,43355284.010386,45038950.95876812,1683666.9483821243,1683666.9483821243,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0195
0.02,8.0,2,1678483.152867429,43509597.98660553,45188081.13947296,43509597.98660553,45188081.13947296,1678483.152867429,1678483.152867429,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0200
0.0015,8.5,2,1700555.1192311794,32320496.45391942,34021051.5731506,32320496.45391942,34021051.5731506,1700555.1192311794,1700555.1192311794,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0015
0.002,8.5,2,1417200.0526968017,32842933.564929888,34260133.61762669,32842933.564929888,34260133.61762669,1417200.0526968017,1417200.0526968017,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0020
0.0025,8.5,2,1195010.4715949595,33294196.39885518,34489206.87045014,33294196.39885518,34489206.87045014,1195010.4715949595,1195010.4715949595,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0025
0.003,8.5,2,939816.3038752526,33735989.49301489,34675805.79689014,33735989.49301489,34675805.79689014,939816.3038752526,939816.3038752526,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0030
0.0035,8.5,2,753057.0590138733,34102665.57779759,34855722.636811465,34102665.57779759,34855722.636811465,753057.0590138733,753057.0590138733,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0035
0.004,8.5,2,654196.810587801,34431778.434496254,35085975.245084055,34431778.434496254,35085975.245084055,654196.810587801,654196.810587801,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0040
0.0045,8.5,2,679592.9350509495,34604389.460983075,35283982.396034025,34604389.460983075,35283982.396034025,679592.9350509495,679592.9350509495,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0045
0.005,8.5,2,771787.959242776,34751223.173355594,35523011.13259837,34751223.173355594,35523011.13259837,771787.959242776,771787.959242776,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0050
0.0055,8.5,2,823159.9181638807,34900381.64956265,35723541.56772653,34900381.64956265,35723541.56772653,823159.9181638807,823159.9181638807,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0055
0.006,8.5,2,905068.2000872642,35013626.53710165,35918694.73718891,35013626.53710165,35918694.73718891,905068.2000872642,905068.2000872642,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0060
0.0065,8.5,2,996260.6135696173,35147034.33780182,36143294.95137144,35147034.33780182,36143294.95137144,996260.6135696173,996260.6135696173,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0065
0.007,8.5,2,1023980.125936456,35287187.14887209,36311167.27480855,35287187.14887209,36311167.27480855,1023980.125936456,1023980.125936456,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0070
0.0075,8.5,2,1088175.4712783918,35403105.19397179,36491280.66525018,35403105.19397179,36491280.66525018,1088175.4712783918,1088175.4712783918,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0075
0.008,8.5,2,1096786.4321019351,35565178.84712991,36661965.27923185,35565178.84712991,36661965.27923185,1096786.4321019351,1096786.4321019351,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0080
0.0085,8.5,2,1165392.3042096198,35687640.3749334,36853032.67914302,35687640.3749334,36853032.67914302,1165392.3042096198,1165392.3042096198,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0085
0.009,8.5,2,1198659.15179348,35834713.31542221,37033372.46721569,35834713.31542221,37033372.46721569,1198659.15179348,1198659.15179348,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0090
0.0095,8.5,2,1230701.7244584337,35981021.43785565,37211723.16231409,35981021.43785565,37211723.16231409,1230701.7244584337,1230701.7244584337,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0095
0.01,8.5,2,1265123.2027817592,36135467.15064984,37400590.3534316,36135467.15064984,37400590.3534316,1265123.2027817592,1265123.2027817592,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0100
0.0105,8.5,2,1270953.240365699,36241636.71286914,37512589.95323484,36241636.71286914,37512589.95323484,1270953.240365699,1270953.240365699,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0105
0.011,8.5,2,1296926.808748424,36338268.47375578,37635195.2825042,36338268.47375578,37635195.2825042,1296926.808748424,1296926.808748424,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0110
0.0115,8.5,2,1326100.0383439288,36447762.005036436,37773862.043380365,36447762.005036436,37773862.043380365,1326100.0383439288,1326100.0383439288,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0115
0.012,8.5,2,1362190.655990377,36562914.43777042,37925105.093760796,36562914.43777042,37925105.093760796,1362190.655990377,1362190.655990377,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0120
0.0125,8.5,2,1369285.125513047,36666334.32993396,38035619.45544701,36666334.32993396,38035619.45544701,1369285.125513047,1369285.125513047,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0125
0.0135,8.5,2,1394148.7338166237,36885336.37356738,38279485.107384,36885336.37356738,38279485.107384,1394148.7338166237,1394148.7338166237,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0135
0.014,8.5,2,1411278.5382159278,36994602.70615441,38405881.24437034,36994602.70615441,38405881.24437034,1411278.5382159278,1411278.5382159278,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0140
0.0145,8.5,2,1410327.8138568252,37116909.95705192,38527237.77090874,37116909.95705192,38527237.77090874,1410327.8138568252,1410327.8138568252,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0145
0.015,8.5,2,1414212.7461278439,37235746.79118176,38649959.5373096,37235746.79118176,38649959.5373096,1414212.7461278439,1414212.7461278439,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0150
0.0155,8.5,2,1441563.6229041219,37343282.80448897,38784846.42739309,37343282.80448897,38784846.42739309,1441563.6229041219,1441563.6229041219,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0155
0.016,8.5,2,1403990.778739877,37468728.985957205,38872719.76469708,37468728.985957205,38872719.76469708,1403990.778739877,1403990.778739877,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0160
0.0165,8.5,2,1418882.4505757615,37580777.96617687,38999660.41675263,37580777.96617687,38999660.41675263,1418882.4505757615,1418882.4505757615,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0165
0.017,8.5,2,1400215.7108844146,37709159.263804406,39109374.97468882,37709159.263804406,39109374.97468882,1400215.7108844146,1400215.7108844146,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0170
0.0175,8.5,2,1415117.3071295246,37813987.434797205,39229104.74192673,37813987.434797205,39229104.74192673,1415117.3071295246,1415117.3071295246,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0175
0.018,8.5,2,1420758.5917076021,37940535.2986633,39361293.890370905,37940535.2986633,39361293.890370905,1420758.5917076021,1420758.5917076021,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0180
