initial_Z,initial_mass,run_dir_path,blue_loop_crossing_count,blue_loop_duration_yr,max_log_L,max_log_Teff,max_log_R,first_model_number,last_model_number,first_age_yr,last_age_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration
0.0085,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0085,2,2441525.624675043,3.773956323756011,3.9487625193213374,1.9954204051626616,1992,2219,61104903.30362605,63544843.03071993,61104903.30362605,63546428.928301096,61104903.30362605,63546428.928301096,2441525.624675043,2441525.624675043
0.009,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0090,2,2516501.7150021046,3.762071657627421,3.9465990671241755,1.9910076949928086,2004,2233,61471690.65044477,63986498.62134563,61471690.65044477,63988192.36544687,61471690.65044477,63988192.36544687,2516501.7150021046,2516501.7150021046
0.0095,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0095,2,2582636.2721429244,3.7506229438807437,3.940339895951848,1.9824233154838904,2009,2228,61877738.42300777,64458475.13152443,61877738.42300777,64460374.695150696,61877738.42300777,64460374.695150696,2582636.2721429244,2582636.2721429244
0.01,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0100,2,2591535.916576363,3.7395293366438733,3.9333437599464345,1.9786898520210339,2060,2269,62284968.08639448,64872323.05092977,62284968.08639448,64876504.002970845,62284968.08639448,64876504.002970845,2591535.916576363,2591535.916576363
0.0105,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0105,2,2675919.7842406332,3.7313082152322776,3.9291619000079634,1.9765125886103203,2083,2288,62594635.52091315,65265892.680789776,62594635.52091315,65270555.30515378,62594635.52091315,65270555.30515378,2675919.7842406332,2675919.7842406332
0.011,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0110,2,2637039.721962869,3.7234580214801496,3.923985351671539,1.9687257332353474,2103,2309,62886110.52946727,65516544.89355781,62886110.52946727,65523150.25143014,62886110.52946727,65523150.25143014,2637039.721962869,2637039.721962869
0.0115,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0115,2,2690220.5161242336,3.7151373318803715,3.919877423350534,1.9650147480568498,2108,2302,63168862.27033207,65851048.529334575,63168862.27033207,65859082.7864563,63168862.27033207,65859082.7864563,2690220.5161242336,2690220.5161242336
0.012,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0120,2,2686993.3368531317,3.7069954196065336,3.913607400702935,1.9622717138313162,2095,2288,63476166.37010666,66158310.61206598,63476166.37010666,66163159.70695979,63476166.37010666,66163159.70695979,2686993.3368531317,2686993.3368531317
0.0125,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0125,2,2737280.09413179,3.699254523814584,3.908607371539483,1.9577894254682702,2146,2332,63765488.56471037,66497961.66037962,63765488.56471037,66502768.65884216,63765488.56471037,66502768.65884216,2737280.09413179,2737280.09413179
0.013,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0130,2,2756376.6391715333,3.6904174616436802,3.902259641285042,1.9523338908812122,2099,2275,64055479.64295346,66808501.29820068,64055479.64295346,66811856.282124996,64055479.64295346,66811856.282124996,2756376.6391715333,2756376.6391715333
0.0135,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0135,2,2779281.298898481,3.682023016632221,3.896466021284769,1.945349409622908,2116,2297,64365067.59542448,67140267.7872503,64365067.59542448,67144348.89432296,64365067.59542448,67144348.89432296,2779281.298898481,2779281.298898481
0.014,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0140,2,2796565.2242552564,3.673529222645787,3.8906294475882253,1.9414648126764058,2124,2297,64675648.316803865,67468148.76995124,64675648.316803865,67472213.54105912,64675648.316803865,67472213.54105912,2796565.2242552564,2796565.2242552564
0.0145,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0145,2,2833200.877906956,3.6661550375957894,3.8854573576125473,1.9363606068444639,2138,2313,64975305.654898606,67804124.35764973,64975305.654898606,67808506.53280556,64975305.654898606,67808506.53280556,2833200.877906956,2833200.877906956
0.015,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0150,2,2840472.526451625,3.657441226803839,3.8789862757138334,1.933352143818952,2142,2316,65299735.37507897,68132834.09338672,65299735.37507897,68140207.9015306,65299735.37507897,68140207.9015306,2840472.526451625,2840472.526451625
0.0155,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0155,2,2878023.315823287,3.6488495989267795,3.873537402243337,1.926388944478023,2119,2293,65592861.73629528,68461156.91936985,65592861.73629528,68470885.05211857,65592861.73629528,68470885.05211857,2878023.315823287,2878023.315823287
0.016,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0160,2,2851398.5838422105,3.639862060900248,3.8665776416463102,1.9271496084354387,2164,2344,65940799.89962805,68779901.72404581,65940799.89962805,68792198.48347026,65940799.89962805,68792198.48347026,2851398.5838422105,2851398.5838422105
0.0165,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0165,2,2873725.629646875,3.63128897436798,3.8612164038289434,1.9175307168670255,2171,2349,66232286.35965315,69098737.6131727,66232286.35965315,69106011.98930003,66232286.35965315,69106011.98930003,2873725.629646875,2873725.629646875
0.017,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0170,2,2853768.110473193,3.6222219560196525,3.8542238324228753,1.9147341823521553,2184,2363,66572760.397004105,69412991.2974371,66572760.397004105,69426528.5074773,66572760.397004105,69426528.5074773,2853768.110473193,2853768.110473193
0.0175,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0175,2,2860077.00823614,3.613065436457712,3.8484393706500075,1.9094537250566452,2181,2356,66886886.298289,69737374.43961987,66886886.298289,69746963.30652514,66886886.298289,69746963.30652514,2860077.00823614,2860077.00823614
0.018,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0180,2,2827657.019078478,3.603775796982365,3.841813380003159,1.9043475531091505,2199,2370,67212583.65345123,70025377.06404108,67212583.65345123,70040240.67252971,67212583.65345123,70040240.67252971,2827657.019078478,2827657.019078478
0.0185,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0185,2,2773545.923683718,3.5946402030721214,3.834531845268202,1.9003420981354808,2267,2443,67570421.37744445,70331391.04421847,67570421.37744445,70343967.30112816,67570421.37744445,70343967.30112816,2773545.923683718,2773545.923683718
0.019,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0190,2,2778143.519395143,3.5847377504383036,3.8282578725169674,1.8978148720268186,2280,2473,67886521.88359079,70647008.25955932,67886521.88359079,70664665.40298593,67886521.88359079,70664665.40298593,2778143.519395143,2778143.519395143
0.0195,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0195,2,2713179.466655478,3.5752216465337043,3.821026807127844,1.8891279769613434,2321,2500,68236000.77184175,70922108.88652226,68236000.77184175,70949180.23849723,68236000.77184175,70949180.23849723,2713179.466655478,2713179.466655478
0.02,6.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_6.5MSUN_z0.0200,2,2652833.097856432,3.5649945990898884,3.8135464150214826,1.888146326475889,2332,2513,68584911.26410614,71213091.4300673,68584911.26410614,71237744.36196257,68584911.26410614,71237744.36196257,2652833.097856432,2652833.097856432
0.0015,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0015,2,2502818.148960136,4.046805843231984,4.002616511293688,2.1698606664738693,1745,2051,46270998.649826504,48773316.052808076,46270998.649826504,48773816.79878664,46270998.649826504,48773816.79878664,2502818.148960136,2502818.148960136
0.002,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0020,2,2088766.3878560662,4.022868886952406,3.9418424923225284,2.1612667281432185,1774,2010,47165976.2302966,49253545.67659419,47165976.2302966,49254742.61815266,47165976.2302966,49254742.61815266,2088766.3878560662,2088766.3878560662
0.0025,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0025,2,1740462.2922555283,4.000666666862005,3.8942063679005527,2.1499682985744135,1777,1939,47888858.694685675,49627988.62046137,47888858.694685675,49629320.9869412,47888858.694685675,49629320.9869412,1740462.2922555283,1740462.2922555283
0.003,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0030,2,1479342.835700415,3.978103907967536,3.861440330691303,2.1359477918931384,1803,1945,48579475.88648848,50057377.63766664,48579475.88648848,50058818.7221889,48579475.88648848,50058818.7221889,1479342.835700415,1479342.835700415
0.0035,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0035,2,1292789.2830532342,3.9580987012461426,3.8332964896614787,2.126065639657139,1838,1982,49186463.977236055,50476877.02989768,49186463.977236055,50479253.26028929,49186463.977236055,50479253.26028929,1292789.2830532342,1292789.2830532342
0.004,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0040,2,1235395.5839213803,3.9430807380735367,3.831066748390717,2.1157241031976755,1868,2019,49706356.952455886,50940012.81250842,49706356.952455886,50941752.536377266,49706356.952455886,50941752.536377266,1235395.5839213803,1235395.5839213803
0.0045,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0045,2,1343112.0713070035,3.9400926463048687,3.858115730548556,2.1119637791058854,1868,2035,50007095.20645381,51347011.98884927,50007095.20645381,51350207.27776081,50007095.20645381,51350207.27776081,1343112.0713070035,1343112.0713070035
0.005,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0050,2,1504700.9340823144,3.936453677354194,3.8779089527080397,2.1004154704780573,1888,2063,50327837.392558694,51831636.835596934,50327837.392558694,51832538.32664101,50327837.392558694,51832538.32664101,1504700.9340823144,1504700.9340823144
0.0055,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0055,2,1562480.3850916699,3.9335730333859593,3.8992043387431634,2.0924949249727836,1891,2093,50627502.631204575,52189238.78713389,50627502.631204575,52189983.016296245,50627502.631204575,52189983.016296245,1562480.3850916699,1562480.3850916699
0.006,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0060,2,1585340.0043797716,3.9305736397544266,3.9284297068426954,2.083125689310769,1867,2093,50920758.3327946,52505716.80330558,50920758.3327946,52506098.33717437,50920758.3327946,52506098.33717437,1585340.0043797716,1585340.0043797716
0.0065,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0065,2,1736102.421705082,3.9247077895396427,3.9509563662811704,2.080920831149798,1889,2133,51192209.439907886,52927735.674716845,51192209.439907886,52928311.86161297,51192209.439907886,52928311.86161297,1736102.421705082,1736102.421705082
0.007,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0070,2,1728167.8985669464,3.917692162346325,3.9651185948029077,2.0754994405811242,1902,2159,51471143.366610765,53198723.248773254,51471143.366610765,53199311.26517771,51471143.366610765,53199311.26517771,1728167.8985669464,1728167.8985669464
0.0075,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0075,2,1867420.8994931728,3.907332622726847,3.9719203508055445,2.071263303176092,1904,2163,51750279.05662608,53616977.43186894,51750279.05662608,53617699.956119254,51750279.05662608,53617699.956119254,1867420.8994931728,1867420.8994931728
0.008,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0080,2,1937404.5531468391,3.8965906397128967,3.972658071007012,2.0669236619491724,1957,2208,52034982.1995121,53971563.107056834,52034982.1995121,53972386.75265894,52034982.1995121,53972386.75265894,1937404.5531468391,1937404.5531468391
0.0085,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0085,2,1983794.6401099563,3.886006134710056,3.9739869441601674,2.059118864363638,1962,2219,52330023.792603366,54312887.483547546,52330023.792603366,54313818.43271332,52330023.792603366,54313818.43271332,1983794.6401099563,1983794.6401099563
0.009,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0090,2,2039546.2396635115,3.8763125823152924,3.970350189331753,2.0560793655853553,1998,2215,52643255.87804072,54681808.76344183,52643255.87804072,54682802.117704235,52643255.87804072,54682802.117704235,2039546.2396635115,2039546.2396635115
0.0095,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0095,2,2076652.8196757063,3.8650430948614654,3.96544041692643,2.0499592945581195,2025,2272,52945530.86557305,55021048.74489751,52945530.86557305,55022183.685248755,52945530.86557305,55022183.685248755,2076652.8196757063,2076652.8196757063
0.01,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0100,2,2169800.1997775584,3.8553210010297008,3.9613610069836636,2.043656856350188,2013,2252,53236218.231620796,55404751.66381839,53236218.231620796,55406018.431398354,53236218.231620796,55406018.431398354,2169800.1997775584,2169800.1997775584
0.0105,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0105,2,2185713.7852131054,3.8477845495070246,3.9570616734128157,2.0409528174000306,2027,2267,53482366.39195433,55666664.338011935,53482366.39195433,55668080.17716744,53482366.39195433,55668080.17716744,2185713.7852131054,2185713.7852131054
0.011,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0110,2,2243319.9087796137,3.840281325262884,3.9535064403483555,2.0381657119746075,2046,2270,53688309.45425038,55927040.15549744,53688309.45425038,55931629.363029994,53688309.45425038,55931629.363029994,2243319.9087796137,2243319.9087796137
0.0115,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0115,2,2278776.118028119,3.833299345597729,3.9487232828490364,2.031485582691121,2109,2340,53910335.37211666,56187023.739352204,53910335.37211666,56189111.49014478,53910335.37211666,56189111.49014478,2278776.118028119,2278776.118028119
0.012,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0120,2,2275057.4682989568,3.826466468880727,3.944032183341134,2.030956726907463,2106,2332,54140236.29175208,56412036.473619536,54140236.29175208,56415293.760051034,54140236.29175208,56415293.760051034,2275057.4682989568,2275057.4682989568
0.0125,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0125,2,2323021.4437345266,3.8184848620097025,3.9398601503092907,2.0244527402466095,2082,2305,54353305.95695992,56672272.68526009,54353305.95695992,56676327.400694445,54353305.95695992,56676327.400694445,2323021.4437345266,2323021.4437345266
0.013,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0130,2,2291153.097296849,3.811084727588984,3.934630519352245,2.019736055446796,2038,2241,54569259.05972698,56857642.31249288,54569259.05972698,56860412.15702383,54569259.05972698,56860412.15702383,2291153.097296849,2291153.097296849
0.0135,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0135,2,2304486.3873481452,3.804259375913535,3.928752231993209,2.0164293139572522,2086,2294,54828792.842368565,57131236.3287503,54828792.842368565,57133279.22971671,54828792.842368565,57133279.22971671,2304486.3873481452,2304486.3873481452
0.014,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0140,2,2324225.6857583225,3.7965089917759784,3.9235564704672328,2.012177804801834,2061,2260,55061306.52067894,57382662.58877726,55061306.52067894,57385532.20643726,55061306.52067894,57385532.20643726,2324225.6857583225,2324225.6857583225
0.0145,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0145,2,2343786.071860619,3.788800818556235,3.918587791992822,2.007512308824447,2086,2286,55277226.12598594,57617304.5806455,55277226.12598594,57621012.19784656,55277226.12598594,57621012.19784656,2343786.071860619,2343786.071860619
0.015,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0150,2,2367713.4479863495,3.7812440841920223,3.913276880741034,2.0043729095310225,2082,2269,55525211.6844225,57889762.739642605,55525211.6844225,57892925.13240885,55525211.6844225,57892925.13240885,2367713.4479863495,2367713.4479863495
0.0155,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0155,2,2380861.03427241,3.7735957881149935,3.9078176834928913,1.9978961255495977,2147,2337,55751823.23450241,58128753.7347185,55751823.23450241,58132684.26877482,55751823.23450241,58132684.26877482,2380861.03427241,2380861.03427241
0.016,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0160,2,2398792.127907686,3.7655663537145694,3.9020701471278736,1.995776968424344,2162,2344,56006543.071270294,58402661.590057366,56006543.071270294,58405335.19917798,56006543.071270294,58405335.19917798,2398792.127907686,2398792.127907686
0.0165,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0165,2,2390835.2750538737,3.7579824723549855,3.8962643102319854,1.9911050053985981,2157,2337,56252675.542705484,58639529.76334868,56252675.542705484,58643510.81775936,56252675.542705484,58643510.81775936,2390835.2750538737,2390835.2750538737
0.017,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0170,2,2409413.92049174,3.7505471226442184,3.890585203006233,1.988544233710831,2176,2357,56491825.76950103,58895597.40424418,56491825.76950103,58901239.68999277,56491825.76950103,58901239.68999277,2409413.92049174,2409413.92049174
0.0175,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0175,2,2393012.3184196576,3.7416299950585428,3.8847178558299698,1.9823633634056061,2116,2301,56744339.26439714,59132248.51732471,56744339.26439714,59137351.582816795,56744339.26439714,59137351.582816795,2393012.3184196576,2393012.3184196576
0.018,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0180,2,2409840.810206972,3.733986311140767,3.8789146660267697,1.9796030134958216,2193,2376,56998361.64337353,59401478.02103135,56998361.64337353,59408202.4535805,56998361.64337353,59408202.4535805,2409840.810206972,2409840.810206972
0.0185,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0185,2,2394890.297569938,3.725732431740802,3.8730139771594443,1.975178556472561,2166,2344,57233764.01117657,59623308.13913873,57233764.01117657,59628654.30874651,57233764.01117657,59628654.30874651,2394890.297569938,2394890.297569938
0.019,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0190,2,2377762.1602885127,3.7176694004991795,3.866940048252817,1.9702054918066287,2214,2396,57489683.53387014,59860952.45261155,57489683.53387014,59867445.69415865,57489683.53387014,59867445.69415865,2377762.1602885127,2377762.1602885127
0.0195,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0195,2,2361663.501086667,3.7086561065907238,3.8601852497885587,1.967657894981135,2290,2465,57760121.13679541,60116203.5476065,57760121.13679541,60121784.637882076,57760121.13679541,60121784.637882076,2361663.501086667,2361663.501086667
0.02,7.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.0MSUN_z0.0200,2,2361748.23844672,3.6999659978337918,3.854295635051321,1.9629204638256053,2309,2487,58003031.377946824,60356524.59344621,58003031.377946824,60364779.616393544,58003031.377946824,60364779.616393544,2361748.23844672,2361748.23844672
0.0015,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0015,2,2190091.6086441353,4.134703631392214,4.020097647640527,2.2225352046992395,1729,2018,40587733.6460579,42777465.1354901,40587733.6460579,42777825.25470203,40587733.6460579,42777825.25470203,2190091.6086441353,2190091.6086441353
0.002,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0020,2,1814578.9047569856,4.112455743383236,3.959597725202856,2.212009394876445,1765,2020,41334908.38927932,43148607.33417729,41334908.38927932,43149487.29403631,41334908.38927932,43149487.29403631,1814578.9047569856,1814578.9047569856
0.0025,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0025,2,1558902.6064294428,4.0914286554387465,3.9149191722228407,2.2015727845920243,1800,2013,41929523.8264932,43487462.76027228,41929523.8264932,43488426.43292265,41929523.8264932,43488426.43292265,1558902.6064294428,1558902.6064294428
0.003,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0030,2,1298258.4876164421,4.071389406925897,3.8790875937539027,2.191914123797922,1825,1990,42493669.81497441,43790787.87488203,42493669.81497441,43791928.302590854,42493669.81497441,43791928.302590854,1298258.4876164421,1298258.4876164421
0.0035,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0035,2,1150178.614879325,4.053933008457166,3.859685358844367,2.1787591391519365,1822,1959,42992464.31559557,44141165.68084626,42992464.31559557,44142642.93047489,42992464.31559557,44142642.93047489,1150178.614879325,1150178.614879325
0.004,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0040,2,1032862.8518718779,4.0375012390716565,3.846526129366574,2.1714097440772906,1852,2018,43439416.08874961,44471108.73306634,43439416.08874961,44472278.94062149,43439416.08874961,44472278.94062149,1032862.8518718779,1032862.8518718779
0.0045,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0045,2,1034303.6593607739,4.029647285513707,3.855201514095119,2.1639654291682664,1889,2043,43743487.228509225,44776719.673446685,43743487.228509225,44777790.88787,43743487.228509225,44777790.88787,1034303.6593607739,1034303.6593607739
0.005,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0050,2,1203866.2084783167,4.027474920350743,3.8831523578986853,2.155338624605156,1857,2026,43960357.37882834,45163278.82354629,43960357.37882834,45164223.587306656,43960357.37882834,45164223.587306656,1203866.2084783167,1203866.2084783167
0.0055,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0055,2,1338197.6127868146,4.0276536725416126,3.9105221675045665,2.1465741558633815,1887,2102,44162111.40477177,45499753.15139437,44162111.40477177,45500309.01755858,44162111.40477177,45500309.01755858,1338197.6127868146,1338197.6127868146
0.006,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0060,2,1347944.690719314,4.024919693838243,3.9352257013050504,2.1416399154263783,1904,2148,44388034.94238199,45735642.81913314,44388034.94238199,45735979.63310131,44388034.94238199,45735979.63310131,1347944.690719314,1347944.690719314
0.0065,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0065,2,1421636.152153805,4.021357720341696,3.959675457997928,2.1302124589209166,1890,2141,44617827.352011055,46039201.258167304,44617827.352011055,46039463.50416486,44617827.352011055,46039463.50416486,1421636.152153805,1421636.152153805
0.007,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0070,2,1471313.8619510457,4.0136493655671295,3.9773397828267654,2.1298484396167576,1929,2205,44824319.04771028,46295283.68247772,44824319.04771028,46295632.90966132,44824319.04771028,46295632.90966132,1471313.8619510457,1471313.8619510457
0.0075,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0075,2,1515413.779672347,4.007117692936499,3.9874241910739894,2.1256790588135845,1919,2189,45049497.40456896,46564477.95903588,45049497.40456896,46564911.18424131,45049497.40456896,46564911.18424131,1515413.779672347,1515413.779672347
0.008,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0080,2,1599675.4058956578,3.997261929755257,3.98739332583741,2.1241695770554827,1939,2209,45297437.686234176,46896601.87970509,45297437.686234176,46897113.092129834,45297437.686234176,46897113.092129834,1599675.4058956578,1599675.4058956578
0.0085,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0085,2,1642077.5487376153,3.987785006801715,3.990317280326593,2.119744080932845,1943,2217,45506571.06584325,47148062.370008305,45506571.06584325,47148648.61458086,45506571.06584325,47148648.61458086,1642077.5487376153,1642077.5487376153
0.009,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0090,2,1719266.9916770682,3.978141991039768,3.9914269973725145,2.112853749680951,1991,2250,45721206.84751659,47439825.83906884,45721206.84751659,47440473.83919366,45721206.84751659,47440473.83919366,1719266.9916770682,1719266.9916770682
0.0095,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0095,2,1740703.2071033493,3.9684670369342783,3.9880624939594624,2.1094645764292546,2014,2279,45962874.96656402,47702842.55100659,45962874.96656402,47703578.17366737,45962874.96656402,47703578.17366737,1740703.2071033493,1740703.2071033493
