mass,Z,model_number,profile_number,log_L,log_Teff,star_mass_mesa,freq_real,freq_imag,l,n_pg,eta,detail_file_path,profile_folder_path,center_h1,star_age,log_g,integrated_work_HeII_zone,integrated_work_HHeI_zone
9.0,0.011,2040,8,4.165767047527648,3.746133608822304,9.0,0.31459183015658887,-0.018932522633818866,0,12,-0.939062053821456,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00008/detail.l0.n+12.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00008,0.0,32643290.70431239,1.165771202775031,,-2.9994477108452697
9.0,0.011,2040,8,4.165767047527648,3.746133608822304,9.0,1.283316333006585,-0.06408665250406778,0,51,-0.9908812104966982,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00008/detail.l0.n+51.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00008,0.0,32643290.70431239,1.165771202775031,,-17.244712782374954
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.05124381192602088,-0.0004150387495592666,0,1,-0.35759373106645825,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,0.05560044497124285
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.0745634700701259,-0.001227312022431512,0,2,-0.7609736492642452,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,0.14427355941644365
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.10250990976085449,-0.004211232477203301,0,3,-0.9976705500239235,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,-1.8114756304897945
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.1295530871019991,-0.005901692742040853,0,4,-0.9990201350280268,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,-4.032273049039452
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.24689424841097554,-0.008224948114519437,0,8,-0.5059608988819568,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+8.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,11.713315353212163
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.32387843166234564,-0.01766234370389443,0,11,-0.9264914737797512,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+11.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,-2.0471632115461187
9.0,0.011,2050,9,4.1681345728243375,3.767774023533742,9.0,0.41290590120195925,-0.019803742784638232,0,14,-0.822531431055332,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009/detail.l0.n+14.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00009,0.0,32645399.74524268,1.249965336324094,,3.8874273811680133
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.0612961592111063,-0.0007194097631079718,0,1,-0.5999116549124893,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,0.014849460361298856
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.0880213633697799,-0.0021336761421038046,0,2,-0.9852414233888217,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,-0.036315993045965465
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.11875505816948181,-0.004159989026907067,0,3,-0.9973196090412488,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,-1.1684078301254583
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.18298050736926272,-0.006464459743511049,0,5,-0.7652057999422405,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,1.5424969507880435
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.21482421474436236,-0.008301802489081711,0,6,-0.610134843234659,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+6.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,6.265769868596728
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.2473122667355892,-0.009395762347616696,0,7,-0.6437116850894384,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+7.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,6.862364044485094
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.40343423908420506,-0.018220575992574744,0,12,-0.7648632147635034,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+12.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,3.6245756102507642
9.0,0.011,2060,10,4.169960253771313,3.790728689919776,9.0,0.5967470181444366,-0.027332159506075607,0,18,-0.8322671316365661,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010/detail.l0.n+18.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00010,0.0,32647940.466477845,1.3399583209212536,,1.0269022050663086
9.0,0.011,2070,11,4.171132527487039,3.8134382517169945,9.0,0.07312392705388251,-0.0010034944770525305,0,1,-0.7691732430205241,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011,0.0,32650927.422069665,1.4296242943944033,,0.005008162802397453
9.0,0.011,2070,11,4.171132527487039,3.8134382517169945,9.0,0.10425457657813862,-0.003198474656451843,0,2,-0.989766797619796,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011,0.0,32650927.422069665,1.4296242943944033,,-0.04861540898704197
9.0,0.011,2070,11,4.171132527487039,3.8134382517169945,9.0,0.13877889656475556,-0.004255653560027611,0,3,-0.9969501298826253,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011,0.0,32650927.422069665,1.4296242943944033,,-0.7236638795858433
9.0,0.011,2070,11,4.171132527487039,3.8134382517169945,9.0,0.17389254725862696,-0.005209696536443335,0,4,-0.9882025912981676,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011/detail.l0.n+4.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011,0.0,32650927.422069665,1.4296242943944033,,-0.5352314560472021
9.0,0.011,2070,11,4.171132527487039,3.8134382517169945,9.0,0.24532807626578057,-0.01037625942341987,0,6,-0.7009215806420792,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011/detail.l0.n+6.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00011,0.0,32650927.422069665,1.4296242943944033,,4.313468665499811
9.0,0.011,2080,12,4.171682101235941,3.836040194238109,9.0,0.08708459246046091,-0.0012849443158338691,0,1,-0.8758536014597414,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012,0.0,32654653.11627234,1.5194824907299571,,0.0012837200837962988
9.0,0.011,2080,12,4.171682101235941,3.836040194238109,9.0,0.1237144953979165,-0.004611021425564837,0,2,-0.9928294956242786,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012,0.0,32654653.11627234,1.5194824907299571,,-0.05078877464676937
9.0,0.011,2080,12,4.171682101235941,3.836040194238109,9.0,0.1627904224311638,-0.0045347398481614285,0,3,-0.9966063687300105,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012,0.0,32654653.11627234,1.5194824907299571,,-0.5047655593583317
9.0,0.011,2080,12,4.171682101235941,3.836040194238109,9.0,0.24221672336795025,-0.009467958132284932,0,5,-0.74716438483921,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00012,0.0,32654653.11627234,1.5194824907299571,,1.6862106298641517
9.0,0.011,2090,13,4.171670620097864,3.857966936912728,9.0,0.10314911312633934,-0.001551254849998798,0,1,-0.9073177521468455,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013,0.0,32659546.397671487,1.6072009425665104,,
9.0,0.011,2090,13,4.171670620097864,3.857966936912728,9.0,0.14633457957348528,-0.006343842785128157,0,2,-0.9947669962849688,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013,0.0,32659546.397671487,1.6072009425665104,,
9.0,0.011,2090,13,4.171670620097864,3.857966936912728,9.0,0.19062138256678957,-0.004950992203371608,0,3,-0.9963174854788542,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013,0.0,32659546.397671487,1.6072009425665104,,
9.0,0.011,2090,13,4.171670620097864,3.857966936912728,9.0,0.4529447166951295,-0.01852145598657235,0,9,-0.9929345235160422,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013/detail.l0.n+9.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00013,0.0,32659546.397671487,1.6072009425665104,,
9.0,0.011,2100,14,4.171369739077536,3.879728439015526,9.0,0.12198921853866027,-0.0018030632999634193,0,1,-0.9007340062972188,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014,0.0,32667071.78985593,1.6945478319980307,,
9.0,0.011,2100,14,4.171369739077536,3.879728439015526,9.0,0.17304194999209271,-0.008379082519177848,0,2,-0.9960727442438458,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014,0.0,32667071.78985593,1.6945478319980307,,
9.0,0.011,2100,14,4.171369739077536,3.879728439015526,9.0,0.22324921684048116,-0.005557704127975212,0,3,-0.9962166256559438,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014,0.0,32667071.78985593,1.6945478319980307,,
9.0,0.011,2100,14,4.171369739077536,3.879728439015526,9.0,0.31906616911001195,-0.012191443679817882,0,5,-0.7650168786441623,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014,0.0,32667071.78985593,1.6945478319980307,,
9.0,0.011,2100,14,4.171369739077536,3.879728439015526,9.0,0.4694806830901993,-0.01785182739187601,0,8,-0.7732253548167187,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014/detail.l0.n+8.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00014,0.0,32667071.78985593,1.6945478319980307,,
9.0,0.011,2110,15,4.171840425202388,3.9009017193144473,9.0,0.14312695020778965,-0.002034173940078419,0,1,-0.8916172681590249,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015,0.0,32681337.92060063,1.778770267068862,,-0.0036785269311179767
9.0,0.011,2110,15,4.171840425202388,3.9009017193144473,9.0,0.20324333736883202,-0.010604199203416084,0,3,-0.9969601639176924,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015,0.0,32681337.92060063,1.778770267068862,,-0.49203008610913074
9.0,0.011,2110,15,4.171840425202388,3.9009017193144473,9.0,0.2598119430333223,-0.0064938394091914676,0,3,-0.9963260193451688,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015,0.0,32681337.92060063,1.778770267068862,,-0.49203008610913074
9.0,0.011,2110,15,4.171840425202388,3.9009017193144473,9.0,0.36635495936622753,-0.01297389729060129,0,5,-0.7562574182891574,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015/detail.l0.n+5.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015,0.0,32681337.92060063,1.778770267068862,,1.7186104050625377
9.0,0.011,2110,15,4.171840425202388,3.9009017193144473,9.0,0.7712332411570516,-0.024832364965009113,0,12,-0.9166217221165293,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015/detail.l0.n+12.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00015,0.0,32681337.92060063,1.778770267068862,,-9.095308580545268
9.0,0.011,2120,16,4.17565995392369,3.9217615366848295,9.0,0.16609408301926232,-0.0022682878298911965,0,1,-0.8810723380042178,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016,0.0,32712138.77108245,1.8583900078290936,,-0.004730348889902717
9.0,0.011,2120,16,4.17565995392369,3.9217615366848295,9.0,0.23605956553955126,-0.01290802998615538,0,2,-0.9973659781034246,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016,0.0,32712138.77108245,1.8583900078290936,,-0.162780455671552
9.0,0.011,2120,16,4.17565995392369,3.9217615366848295,9.0,0.2989925137731405,-0.0076623164568188525,0,3,-0.9964692402530649,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016,0.0,32712138.77108245,1.8583900078290936,,-0.4813317779617964
9.0,0.011,2120,16,4.17565995392369,3.9217615366848295,9.0,0.8110119613619277,-0.023829894018802287,0,11,-0.8945378848831642,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016/detail.l0.n+11.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00016,0.0,32712138.77108245,1.8583900078290936,,-8.631267223276758
9.0,0.011,2130,17,4.181784319907752,3.9433815089669593,9.0,0.19267880171944607,-0.002518919039579753,0,1,-0.8683204194181625,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00017/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00017,0.0,32756079.779878348,1.9387455309735475,,-0.005547473796367281
9.0,0.011,2130,17,4.181784319907752,3.9433815089669593,9.0,0.2739854441055468,-0.015325194725694817,0,2,-0.9973427267663961,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00017/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00017,0.0,32756079.779878348,1.9387455309735475,,-0.18718356613132967
9.0,0.011,2140,18,4.188240050944913,3.9646985310060976,9.0,0.22276226716634592,-0.002772553283354934,0,1,-0.8535014874489364,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018,0.0,32806445.3130596,2.0175578880929415,,-0.0060517623318632925
9.0,0.011,2140,18,4.188240050944913,3.9646985310060976,9.0,0.3168103969956437,-0.017640263949478742,0,2,-0.99710782734622,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018,0.0,32806445.3130596,2.0175578880929415,,-0.20284233921604222
9.0,0.011,2140,18,4.188240050944913,3.9646985310060976,9.0,0.3921539212990342,-0.010468477592351975,0,3,-0.9962144316171113,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00018,0.0,32806445.3130596,2.0175578880929415,,-0.44000741959574025
9.0,0.011,2150,19,4.194549732319476,3.985961111552069,9.0,0.2575406628256961,-0.003035832304572131,0,1,-0.837187473712781,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00019/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00019,0.0,32861981.197392035,2.0962985289022646,,-0.00702411261728357
9.0,0.011,2150,19,4.194549732319476,3.985961111552069,9.0,1.014464381096108,-0.024352537546234492,0,9,-0.813079907995099,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00019/detail.l0.n+9.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00019,0.0,32861981.197392035,2.0962985289022646,,-2.195357829003013
9.0,0.011,2160,20,4.2011152285716555,4.007282917246334,9.0,0.29783570494672407,-0.003320381315296198,0,1,-0.8190820910231206,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00020/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00020,0.0,32928908.441449255,2.175020255427146,,-0.007523508106570486
9.0,0.011,2160,20,4.2011152285716555,4.007282917246334,9.0,0.4229724037356656,-0.02164297958369806,0,2,-0.9959568684691543,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00020/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00020,0.0,32928908.441449255,2.175020255427146,,-0.23910149062757274
9.0,0.011,2170,21,4.207456383768686,4.025635949906792,9.0,0.5690901862376855,-0.016561726656469343,0,3,-0.9938206227644606,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00021/detail.l0.n+3.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00021,0.0,33027728.732051827,2.242091230871945,,-0.47715181440630833
9.0,0.011,2180,22,4.209979650365379,4.007783202863121,9.0,0.29360176177110076,-0.003400909635426312,0,1,-0.8198694654948108,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00022/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00022,0.0,33241146.6453422,2.168156976100568,,-0.0076713696835617965
9.0,0.011,2180,22,4.209979650365379,4.007783202863121,9.0,0.4165784804250325,-0.021871619544727033,0,2,-0.9959504578539539,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00022/detail.l0.n+2.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00022,0.0,33241146.6453422,2.168156976100568,,-0.2410556975025849
9.0,0.011,2190,23,4.208667074489675,3.981815030482428,9.0,0.24268515109244693,-0.0030998482290967135,0,1,-0.8425606125193922,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00023/detail.l0.n+1.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00023,1.431622370667528e-39,33355250.39129798,2.0655968624534986,,-0.006746401276623673
9.0,0.011,2190,23,4.208667074489675,3.981815030482428,9.0,0.9606809111523925,-0.024087486105209464,0,9,-0.9045720589716812,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00023/detail.l0.n+9.TXT,/home/tnd/mesagrid/mesa_blue_loop/output_mid/gyre_output/run_nad_convos_mid_9.0MSUN_z0.0110/profile00023,1.431622370667528e-39,33355250.39129798,2.0655968624534986,,-2.837255834573555
