initial_mass,initial_Z,mesa_run_directory,min_model_number,max_model_number
9.0,0.0200,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.0MSUN_z0.0200,2116.0,2421.0
9.5,0.0015,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0015,1709.0,2095.0
9.5,0.0020,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0020,1773.0,2170.0
9.5,0.0025,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0025,1793.0,2134.0
9.5,0.0030,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0030,1806.0,2133.0
9.5,0.0035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0035,1839.0,2124.0
9.5,0.0040,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0040,1861.0,2118.0
9.5,0.0045,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0045,1860.0,2133.0
9.5,0.0050,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0050,1860.0,2134.0
9.5,0.0055,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0055,1874.0,2161.0
9.5,0.0060,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0060,1888.0,2189.0
9.5,0.0065,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0065,1886.0,2203.0
9.5,0.0070,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0070,1912.0,2201.0
9.5,0.0075,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0075,1924.0,2216.0
9.5,0.0080,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0080,1903.0,2223.0
9.5,0.0085,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0085,1918.0,2268.0
9.5,0.0090,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0090,1938.0,2310.0
9.5,0.0095,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0095,1991.0,2387.0
9.5,0.0100,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0100,1968.0,2349.0
9.5,0.0105,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0105,1978.0,2366.0
9.5,0.0110,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0110,1990.0,2372.0
9.5,0.0115,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0115,1993.0,2364.0
9.5,0.0120,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0120,2017.0,2382.0
9.5,0.0125,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0125,2045.0,2413.0
9.5,0.0130,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0130,2062.0,2439.0
9.5,0.0135,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0135,2059.0,2409.0
9.5,0.0140,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0140,2038.0,2396.0
9.5,0.0145,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0145,2029.0,2388.0
9.5,0.0150,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0150,2042.0,2397.0
9.5,0.0155,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0155,2049.0,2393.0
9.5,0.0160,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0160,2067.0,2402.0
9.5,0.0165,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0165,2082.0,2432.0
9.5,0.0170,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0170,2071.0,2397.0
9.5,0.0175,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0175,2084.0,2420.0
9.5,0.0180,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0180,2125.0,2464.0
9.5,0.0185,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0185,2088.0,2416.0
9.5,0.0190,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0190,2115.0,2440.0
9.5,0.0195,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0195,2118.0,2452.0
9.5,0.0200,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_9.5MSUN_z0.0200,2122.0,2441.0
10.0,0.0015,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0015,1711.0,2101.0
10.0,0.0020,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0020,1765.0,2158.0
10.0,0.0025,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0025,1778.0,2139.0
10.0,0.0030,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0030,1806.0,2130.0
10.0,0.0035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0035,1830.0,2144.0
10.0,0.0065,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0065,1896.0,2166.0
10.0,0.0070,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0070,1903.0,2205.0
10.0,0.0075,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0075,1921.0,2206.0
10.0,0.0080,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0080,1940.0,2241.0
10.0,0.0085,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0085,1926.0,2241.0
10.0,0.0090,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0090,1939.0,2286.0
10.0,0.0095,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0095,1970.0,2346.0
10.0,0.0100,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0100,1972.0,2373.0
10.0,0.0105,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0105,1995.0,2402.0
10.0,0.0110,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0110,1995.0,2376.0
10.0,0.0115,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0115,2008.0,2413.0
10.0,0.0120,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0120,2015.0,2404.0
10.0,0.0125,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0125,2028.0,2400.0
10.0,0.0130,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0130,2051.0,2446.0
10.0,0.0135,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0135,2060.0,2423.0
10.0,0.0140,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0140,2074.0,2464.0
10.0,0.0145,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0145,2036.0,2405.0
10.0,0.0150,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0150,2048.0,2417.0
10.0,0.0155,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0155,2048.0,2406.0
10.0,0.0160,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0160,2079.0,2452.0
10.0,0.0165,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0165,2064.0,2419.0
10.0,0.0170,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0170,2073.0,2438.0
10.0,0.0175,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0175,2089.0,2432.0
10.0,0.0180,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0180,2078.0,2421.0
10.0,0.0185,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0185,2115.0,2471.0
10.0,0.0190,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0190,2100.0,2448.0
10.0,0.0195,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0195,2114.0,2458.0
10.0,0.0200,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.0MSUN_z0.0200,2134.0,2451.0
10.5,0.0015,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0015,1718.0,2128.0
10.5,0.0020,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0020,1749.0,2157.0
10.5,0.0025,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0025,1780.0,2136.0
10.5,0.0030,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0030,1809.0,2151.0
10.5,0.0035,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0035,1831.0,2134.0
10.5,0.0080,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0080,1947.0,2287.0
10.5,0.0085,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0085,1952.0,2241.0
10.5,0.0090,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0090,1984.0,2308.0
10.5,0.0095,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0095,1971.0,2305.0
10.5,0.0100,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0100,1987.0,2337.0
10.5,0.0105,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0105,2033.0,2430.0
10.5,0.0110,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0110,2013.0,2429.0
10.5,0.0115,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0115,2004.0,2406.0
10.5,0.0120,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0120,2057.0,2464.0
10.5,0.0125,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0125,2076.0,2484.0
10.5,0.0130,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0130,2052.0,2434.0
10.5,0.0135,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0135,2063.0,2451.0
10.5,0.0140,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0140,2074.0,2460.0
10.5,0.0145,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0145,2095.0,2487.0
10.5,0.0150,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0150,2081.0,2473.0
10.5,0.0155,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0155,2044.0,2429.0
10.5,0.0160,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0160,2056.0,2438.0
10.5,0.0165,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0165,2114.0,2502.0
10.5,0.0170,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0170,2093.0,2471.0
10.5,0.0175,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0175,2092.0,2463.0
10.5,0.0180,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0180,2098.0,2463.0
10.5,0.0185,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0185,2112.0,2479.0
10.5,0.0190,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0190,2108.0,2468.0
10.5,0.0195,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0195,2114.0,2479.0
10.5,0.0200,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_10.5MSUN_z0.0200,2121.0,2476.0
