initial_Z,initial_mass,blue_loop_crossing_count,blue_loop_duration_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration,run_dir_path
0.015,7.0,2,3433204.707789466,52473708.031295925,55906912.73908539,52473708.031295925,55906912.73908539,3433204.707789466,3433204.707789466,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0150
0.0155,7.0,2,3492335.636565201,52672847.15463812,56165182.79120332,52672847.15463812,56165182.79120332,3492335.636565201,3492335.636565201,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0155
0.016,7.0,2,3498719.3753072917,52879238.83414639,56377958.20945368,52879238.83414639,56377958.20945368,3498719.3753072917,3498719.3753072917,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0160
0.0165,7.0,2,3564997.90437375,53090126.67669617,56655124.58106992,53090126.67669617,56655124.58106992,3564997.90437375,3564997.90437375,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0165
0.017,7.0,2,3530780.0078732744,53327158.81414521,56857938.82201848,53327158.81414521,56857938.82201848,3530780.0078732744,3530780.0078732744,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0170
0.0175,7.0,2,3577327.309014395,53524698.16661124,57102025.475625634,53524698.16661124,57102025.475625634,3577327.309014395,3577327.309014395,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0175
0.018,7.0,2,3544290.2015170753,53786659.093351535,57330949.29486861,53786659.093351535,57330949.29486861,3544290.2015170753,3544290.2015170753,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0180
0.0185,7.0,2,3604005.009815365,53991112.2294879,57595117.23930327,53991112.2294879,57595117.23930327,3604005.009815365,3604005.009815365,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0185
0.019,7.0,2,3633621.2645857334,54205976.33619291,57839597.60077865,54205976.33619291,57839597.60077865,3633621.2645857334,3633621.2645857334,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0190
0.0195,7.0,2,3663041.238320112,54439644.40313092,58102685.64145103,54439644.40313092,58102685.64145103,3663041.238320112,3663041.238320112,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0195
0.02,7.0,2,3683422.8404759616,54688179.46168455,58371602.30216051,54688179.46168455,58371602.30216051,3683422.8404759616,3683422.8404759616,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.0MSUN_z0.0200
0.0015,7.5,2,13762.029770471156,38073934.298528105,38087696.328298576,38073934.298528105,38087696.328298576,13762.029770471156,13762.029770471156,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0015
0.002,7.5,2,2696444.493813768,38802368.43315558,41498812.92696935,38802368.43315558,41498812.92696935,2696444.493813768,2696444.493813768,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0020
0.0025,7.5,2,2408941.611220427,39413314.21524091,41822255.82646134,39413314.21524091,41822255.82646134,2408941.611220427,2408941.611220427,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0025
0.003,7.5,2,2087499.350204222,40030135.48422999,42117634.83443421,40030135.48422999,42117634.83443421,2087499.350204222,2087499.350204222,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0030
0.0035,7.5,2,1849201.8378949538,40627815.5341431,42477017.37203805,40627815.5341431,42477017.37203805,1849201.8378949538,1849201.8378949538,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0035
0.004,7.5,2,1612530.4933092967,41190393.70656551,42802924.1998748,41190393.70656551,42802924.1998748,1612530.4933092967,1612530.4933092967,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0040
0.0045,7.5,2,1470104.0288875028,41592122.13504023,43062226.163927734,41592122.13504023,43062226.163927734,1470104.0288875028,1470104.0288875028,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0045
0.005,7.5,2,1506246.3763208166,41868539.72769102,43374786.10401183,41868539.72769102,43374786.10401183,1506246.3763208166,1506246.3763208166,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0050
0.0055,7.5,2,1511294.600594066,42125572.387110405,43636866.98770447,42125572.387110405,43636866.98770447,1511294.600594066,1511294.600594066,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0055
0.006,7.5,2,1662330.557998404,42322020.01736108,43984350.575359486,42322020.01736108,43984350.575359486,1662330.557998404,1662330.557998404,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0060
0.0065,7.5,2,24295.669349193573,42507194.88477067,42531490.55411986,42507194.88477067,42531490.55411986,24295.669349193573,24295.669349193573,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0065
0.007,7.5,2,1800487.0368408114,42742975.08155761,44543462.11839842,42742975.08155761,44543462.11839842,1800487.0368408114,1800487.0368408114,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0070
0.0075,7.5,2,1857899.0950564444,42906256.78869605,44764155.883752495,42906256.78869605,44764155.883752495,1857899.0950564444,1857899.0950564444,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0075
0.008,7.5,2,1938118.8565212637,43108073.67450876,45046192.53103002,43108073.67450876,45046192.53103002,1938118.8565212637,1938118.8565212637,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0080
0.0085,7.5,2,2056484.465976812,43250675.520487,45307159.986463815,43250675.520487,45307159.986463815,2056484.465976812,2056484.465976812,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0085
0.009,7.5,2,2152910.5220837295,43453368.9601004,45606279.48218413,43453368.9601004,45606279.48218413,2152910.5220837295,2152910.5220837295,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0090
0.0095,7.5,2,2209735.20370166,43660049.456058495,45869784.659760155,43660049.456058495,45869784.659760155,2209735.20370166,2209735.20370166,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0095
0.01,7.5,2,2308784.8443492576,43862884.021906614,46171668.86625587,43862884.021906614,46171668.86625587,2308784.8443492576,2308784.8443492576,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0100
0.0105,7.5,2,2401364.121435359,43994199.26312707,46395563.38456243,43994199.26312707,46395563.38456243,2401364.121435359,2401364.121435359,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0105
0.011,7.5,2,2447622.4013295546,44141962.73107497,46589585.13240452,44141962.73107497,46589585.13240452,2447622.4013295546,2447622.4013295546,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0110
0.0115,7.5,2,2514829.9045066386,44280581.88891867,46795411.79342531,44280581.88891867,46795411.79342531,2514829.9045066386,2514829.9045066386,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0115
0.012,7.5,2,2537624.3289218396,44428120.31933239,46965744.64825423,44428120.31933239,46965744.64825423,2537624.3289218396,2537624.3289218396,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0120
0.0125,7.5,2,2643509.954335168,44578763.632824786,47222273.587159954,44578763.632824786,47222273.587159954,2643509.954335168,2643509.954335168,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0125
0.013,7.5,2,2655451.3811987042,44719167.12913149,47374618.51033019,44719167.12913149,47374618.51033019,2655451.3811987042,2655451.3811987042,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0130
0.0135,7.5,2,2709519.0303876773,44854093.616268,47563612.64665568,44854093.616268,47563612.64665568,2709519.0303876773,2709519.0303876773,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0135
0.014,7.5,2,2737814.8562045842,45016868.35474538,47754683.210949965,45016868.35474538,47754683.210949965,2737814.8562045842,2737814.8562045842,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0140
0.0145,7.5,2,2789508.4046760723,45170145.94708793,47959654.351764,45170145.94708793,47959654.351764,2789508.4046760723,2789508.4046760723,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0145
0.015,7.5,2,2839981.1301840767,45332517.46540945,48172498.59559353,45332517.46540945,48172498.59559353,2839981.1301840767,2839981.1301840767,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0150
0.0155,7.5,2,2872001.4013896883,45485257.20633373,48357258.607723415,45485257.20633373,48357258.607723415,2872001.4013896883,2872001.4013896883,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0155
0.016,7.5,2,2915177.415869184,45649313.9061837,48564491.32205288,45649313.9061837,48564491.32205288,2915177.415869184,2915177.415869184,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0160
0.0165,7.5,2,2944575.882544644,45816833.4746376,48761409.35718224,45816833.4746376,48761409.35718224,2944575.882544644,2944575.882544644,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0165
0.017,7.5,2,2964169.532980107,45978592.43029648,48942761.96327659,45978592.43029648,48942761.96327659,2964169.532980107,2964169.532980107,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0170
0.0175,7.5,2,2956783.6292923614,46156586.96404485,49113370.59333721,46156586.96404485,49113370.59333721,2956783.6292923614,2956783.6292923614,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0175
0.018,7.5,2,2998574.3866867647,46330091.255754456,49328665.64244122,46330091.255754456,49328665.64244122,2998574.3866867647,2998574.3866867647,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0180
0.0185,7.5,2,2977319.063903317,46507874.871275626,49485193.93517894,46507874.871275626,49485193.93517894,2977319.063903317,2977319.063903317,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0185
0.019,7.5,2,3025681.920815699,46670076.00291574,49695757.92373144,46670076.00291574,49695757.92373144,3025681.920815699,3025681.920815699,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0190
0.0195,7.5,2,3008468.968332112,46870652.72927178,49879121.69760389,46870652.72927178,49879121.69760389,3008468.968332112,3008468.968332112,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0195
0.02,7.5,2,3045800.0897462666,47029336.867667116,50075136.95741338,47029336.867667116,50075136.95741338,3045800.0897462666,3045800.0897462666,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_7.5MSUN_z0.0200
0.0015,8.0,2,9918.744740717113,33863081.90347396,33873000.648214675,33863081.90347396,33873000.648214675,9918.744740717113,9918.744740717113,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0015
0.002,8.0,2,2302766.6580559015,34460529.094053105,36763295.752109006,34460529.094053105,36763295.752109006,2302766.6580559015,2302766.6580559015,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0020
0.0025,8.0,2,2085030.3246898726,34965526.1096166,37050556.43430647,34965526.1096166,37050556.43430647,2085030.3246898726,2085030.3246898726,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0025
0.003,8.0,2,1818332.1460700333,35487732.83516523,37306064.981235266,35487732.83516523,37306064.981235266,1818332.1460700333,1818332.1460700333,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0030
0.0035,8.0,2,1552377.7150968388,35995296.536844954,37547674.25194179,35995296.536844954,37547674.25194179,1552377.7150968388,1552377.7150968388,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0035
0.004,8.0,2,1368326.50857687,36458403.081912644,37826729.590489514,36458403.081912644,37826729.590489514,1368326.50857687,1368326.50857687,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0040
0.0045,8.0,2,1275926.7448789552,36738561.5058913,38014488.250770256,36738561.5058913,38014488.250770256,1275926.7448789552,1275926.7448789552,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0045
0.005,8.0,2,1312729.5076811016,36982342.989648305,38295072.49732941,36982342.989648305,38295072.49732941,1312729.5076811016,1312729.5076811016,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0050
0.0055,8.0,2,1379159.5741279721,37169925.16945723,38549084.7435852,37169925.16945723,38549084.7435852,1379159.5741279721,1379159.5741279721,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0055
0.006,8.0,2,1403084.3281932697,37361285.2918941,38764369.62008737,37361285.2918941,38764369.62008737,1403084.3281932697,1403084.3281932697,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0060
0.0065,8.0,2,14438.450980491936,37526516.01924344,37540954.47022393,37526516.01924344,37540954.47022393,14438.450980491936,14438.450980491936,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0065
0.007,8.0,2,15064.19988051802,37652560.13421079,37667624.334091306,37652560.13421079,37667624.334091306,15064.19988051802,15064.19988051802,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0070
0.0075,8.0,2,1574181.8293642998,37806911.035820924,39381092.86518522,37806911.035820924,39381092.86518522,1574181.8293642998,1574181.8293642998,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0075
0.008,8.0,2,1690559.7502515242,37929732.30670122,39620292.056952745,37929732.30670122,39620292.056952745,1690559.7502515242,1690559.7502515242,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0080
0.0085,8.0,2,1735860.557277061,38094988.62949981,39830849.18677687,38094988.62949981,39830849.18677687,1735860.557277061,1735860.557277061,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0085
0.009,8.0,2,1837422.0444441885,38238436.00535974,40075858.04980393,38238436.00535974,40075858.04980393,1837422.0444441885,1837422.0444441885,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0090
0.0095,8.0,2,1882784.5193153769,38397406.27827254,40280190.797587916,38397406.27827254,40280190.797587916,1882784.5193153769,1882784.5193153769,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0095
0.01,8.0,2,1940099.608611159,38535839.54313091,40475939.15174207,38535839.54313091,40475939.15174207,1940099.608611159,1940099.608611159,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0100
0.0105,8.0,2,1999939.3790798187,38675431.36986447,40675370.74894429,38675431.36986447,40675370.74894429,1999939.3790798187,1999939.3790798187,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0105
0.011,8.0,2,2038414.5843969956,38767081.631220676,40805496.21561767,38767081.631220676,40805496.21561767,2038414.5843969956,2038414.5843969956,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0110
0.0115,8.0,2,2082831.9666672274,38887242.6856362,40970074.65230343,38887242.6856362,40970074.65230343,2082831.9666672274,2082831.9666672274,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0115
0.012,8.0,2,2109888.313694358,39004108.78494293,41113997.09863729,39004108.78494293,41113997.09863729,2109888.313694358,2109888.313694358,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0120
0.0125,8.0,2,2160122.776584305,39112120.122039825,41272242.89862413,39112120.122039825,41272242.89862413,2160122.776584305,2160122.776584305,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0125
0.013,8.0,2,2217700.71803277,39218976.72366239,41436677.44169516,39218976.72366239,41436677.44169516,2217700.71803277,2217700.71803277,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0130
0.0135,8.0,2,2240810.699944511,39355592.35369646,41596403.05364097,39355592.35369646,41596403.05364097,2240810.699944511,2240810.699944511,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0135
0.014,8.0,2,2294886.0866739526,39468518.364796974,41763404.45147093,39468518.364796974,41763404.45147093,2294886.0866739526,2294886.0866739526,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0140
0.0145,8.0,2,2274383.279022336,39587443.66108255,41861826.94010489,39587443.66108255,41861826.94010489,2274383.279022336,2274383.279022336,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0145
0.015,8.0,2,2348157.682501875,39712614.30225874,42060771.98476061,39712614.30225874,42060771.98476061,2348157.682501875,2348157.682501875,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0150
0.0155,8.0,2,2381268.0596506,39844094.40268115,42225362.46233175,39844094.40268115,42225362.46233175,2381268.0596506,2381268.0596506,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0155
0.016,8.0,2,2413631.1156847924,39972149.47619225,42385780.59187704,39972149.47619225,42385780.59187704,2413631.1156847924,2413631.1156847924,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0160
0.0165,8.0,2,2437353.7674328163,40104534.4172266,42541888.184659414,40104534.4172266,42541888.184659414,2437353.7674328163,2437353.7674328163,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0165
0.017,8.0,2,2462233.1404331475,40227818.57723649,42690051.717669636,40227818.57723649,42690051.717669636,2462233.1404331475,2462233.1404331475,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0170
0.0175,8.0,2,2462351.6398200765,40374451.695894144,42836803.33571422,40374451.695894144,42836803.33571422,2462351.6398200765,2462351.6398200765,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0175
0.018,8.0,2,2520398.1256178617,40496681.70224551,43017079.82786337,40496681.70224551,43017079.82786337,2520398.1256178617,2520398.1256178617,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0180
0.0185,8.0,2,2499263.325232476,40650102.713994145,43149366.03922662,40650102.713994145,43149366.03922662,2499263.325232476,2499263.325232476,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0185
0.019,8.0,2,2529911.1174223274,40767300.810799435,43297211.92822176,40767300.810799435,43297211.92822176,2529911.1174223274,2529911.1174223274,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0190
0.0195,8.0,2,2498265.123911336,40920821.57395768,43419086.69786902,40920821.57395768,43419086.69786902,2498265.123911336,2498265.123911336,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0195
0.02,8.0,2,2548018.5602217615,41049718.0007425,43597736.560964264,41049718.0007425,43597736.560964264,2548018.5602217615,2548018.5602217615,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.0MSUN_z0.0200
0.0015,8.5,2,8860.229067426175,30380203.142122865,30389063.37119029,30380203.142122865,30389063.37119029,8860.229067426175,8860.229067426175,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0015
0.002,8.5,2,2057098.0331403427,30889803.012333304,32946901.045473646,30889803.012333304,32946901.045473646,2057098.0331403427,2057098.0331403427,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0020
0.0025,8.5,2,1830058.5390213877,31346638.230803467,33176696.769824855,31346638.230803467,33176696.769824855,1830058.5390213877,1830058.5390213877,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0025
0.003,8.5,2,1578625.0177280977,31785207.3873575,33363832.405085597,31785207.3873575,33363832.405085597,1578625.0177280977,1578625.0177280977,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0030
0.0035,8.5,2,1331736.3720099553,32212375.034443736,33544111.40645369,32212375.034443736,33544111.40645369,1331736.3720099553,1331736.3720099553,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0035
0.004,8.5,2,1167546.0517832972,32600338.198315542,33767884.25009884,32600338.198315542,33767884.25009884,1167546.0517832972,1167546.0517832972,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0040
0.0045,8.5,2,1100606.7356399521,32843802.554909065,33944409.29054902,32843802.554909065,33944409.29054902,1100606.7356399521,1100606.7356399521,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0045
0.005,8.5,2,1105329.9132994264,33049390.636519283,34154720.54981871,33049390.636519283,34154720.54981871,1105329.9132994264,1105329.9132994264,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0050
0.0055,8.5,2,1195663.5702829473,33193145.72226693,34388809.29254988,33193145.72226693,34388809.29254988,1195663.5702829473,1195663.5702829473,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0055
0.006,8.5,2,1195917.5768391825,33328490.379664686,34524407.95650387,33328490.379664686,34524407.95650387,1195917.5768391825,1195917.5768391825,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0060
0.007,8.5,2,10727.147571712732,33570529.72470586,33581256.87227757,33570529.72470586,33581256.87227757,10727.147571712732,10727.147571712732,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0070
0.0075,8.5,2,11032.513184599578,33681379.8735958,33692412.386780396,33681379.8735958,33692412.386780396,11032.513184599578,11032.513184599578,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0075
0.008,8.5,2,1429575.7618541196,33798473.86149471,35228049.62334883,33798473.86149471,35228049.62334883,1429575.7618541196,1429575.7618541196,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0080
0.0085,8.5,2,1470155.622128293,33906159.118135214,35376314.74026351,33906159.118135214,35376314.74026351,1470155.622128293,1470155.622128293,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0085
0.009,8.5,2,1549988.2566214427,34031495.50116231,35581483.757783756,34031495.50116231,35581483.757783756,1549988.2566214427,1549988.2566214427,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0090
0.0095,8.5,2,1609860.2673405856,34155556.296437174,35765416.56377776,34155556.296437174,35765416.56377776,1609860.2673405856,1609860.2673405856,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0095
0.01,8.5,2,1670607.4844492376,34280969.17117655,35951576.65562579,34280969.17117655,35951576.65562579,1670607.4844492376,1670607.4844492376,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0100
0.0105,8.5,2,1706621.5236507803,34374262.63091102,36080884.1545618,34374262.63091102,36080884.1545618,1706621.5236507803,1706621.5236507803,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0105
0.011,8.5,2,1742573.386563614,34453096.34281101,36195669.729374625,34453096.34281101,36195669.729374625,1742573.386563614,1742573.386563614,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0110
0.0115,8.5,2,1791231.1145265475,34543687.11218406,36334918.22671061,34543687.11218406,36334918.22671061,1791231.1145265475,1791231.1145265475,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0115
0.012,8.5,2,1843220.2800075859,34642825.69755953,36486045.977567114,34642825.69755953,36486045.977567114,1843220.2800075859,1843220.2800075859,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0120
0.0125,8.5,2,1833928.335048385,34726618.056528375,36560546.39157676,34726618.056528375,36560546.39157676,1833928.335048385,1833928.335048385,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0125
0.013,8.5,2,1892161.388643235,34824410.52835743,36716571.917000666,34824410.52835743,36716571.917000666,1892161.388643235,1892161.388643235,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0130
0.0135,8.5,2,1885705.4501254559,34915889.10349513,36801594.553620584,34915889.10349513,36801594.553620584,1885705.4501254559,1885705.4501254559,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0135
0.014,8.5,2,1933998.5296642482,35015603.06548627,36949601.595150515,35015603.06548627,36949601.595150515,1933998.5296642482,1933998.5296642482,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0140
0.0145,8.5,2,1946090.8169578016,35098024.91706162,37044115.73401942,35098024.91706162,37044115.73401942,1946090.8169578016,1946090.8169578016,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0145
0.015,8.5,2,1961157.6549124047,35215520.44033276,37176678.09524517,35215520.44033276,37176678.09524517,1961157.6549124047,1961157.6549124047,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0150
0.0155,8.5,2,2009321.3203673065,35300617.95633583,37309939.276703134,35300617.95633583,37309939.276703134,2009321.3203673065,2009321.3203673065,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos/run_nad_convos_8.5MSUN_z0.0155
